Date,MSFT
2016-11-04,52.46329116821289
2016-11-07,53.9913444519043
2016-11-08,54.036041259765625
2016-11-09,53.76795196533203
2016-11-10,52.45437240600586
2016-11-11,52.74031448364258
2016-11-14,51.93606948852539
2016-11-15,52.96166229248047
2016-11-16,53.663368225097656
2016-11-17,54.55400466918945
2016-11-18,54.29311752319336
2016-11-21,54.7519416809082
2016-11-22,54.98583221435547
2016-11-23,54.33811950683594
2016-11-25,54.455055236816406
2016-11-28,54.52703857421875
2016-11-29,54.958866119384766
2016-11-30,54.21215057373047
2016-12-01,53.25852966308594
2016-12-02,53.303524017333984
2016-12-05,54.1761589050293
2016-12-06,53.93327331542969
2016-12-07,55.210750579833984
2016-12-08,54.88688659667969
2016-12-09,55.75053405761719
2016-12-12,55.93046188354492
2016-12-13,56.65917205810547
2016-12-14,56.3892822265625
2016-12-15,56.299312591552734
2016-12-16,56.047420501708984
2016-12-19,57.23493957519531
2016-12-20,57.1629638671875
2016-12-21,57.1629638671875
2016-12-22,57.17197036743164
2016-12-23,56.8930778503418
2016-12-27,56.92905807495117
2016-12-28,56.66816329956055
2016-12-29,56.58718490600586
2016-12-30,55.90346145629883
2017-01-03,56.299312591552734
2017-01-04,56.047420501708984
2017-01-05,56.047420501708984
2017-01-06,56.53321075439453
2017-01-09,56.35327911376953
2017-01-10,56.335296630859375
2017-01-11,56.848087310791016
2017-01-12,56.326290130615234
2017-01-13,56.40726852416992
2017-01-17,56.25432205200195
2017-01-18,56.22734069824219
2017-01-19,56.047420501708984
2017-01-20,56.44325256347656
2017-01-23,56.64118194580078
2017-01-24,57.14496994018555
2017-01-25,57.288917541503906
2017-01-26,57.81969451904297
2017-01-27,59.17815399169922
2017-01-30,58.593379974365234
2017-01-31,58.161563873291016
2017-02-01,57.19895553588867
2017-02-02,56.83009338378906
2017-02-03,57.288917541503906
2017-02-06,57.2529296875
2017-02-07,57.06399917602539
2017-02-08,56.98304748535156
2017-02-09,57.630775451660156
2017-02-10,57.5767936706543
2017-02-13,58.22454071044922
2017-02-14,58.4417610168457
2017-02-15,58.405555725097656
2017-02-16,58.39649963378906
2017-02-17,58.48701477050781
2017-02-21,58.36935806274414
2017-02-22,58.25169372558594
2017-02-23,58.48701477050781
2017-02-24,58.48701477050781
2017-02-27,58.134029388427734
2017-02-28,57.90776062011719
2017-03-01,58.776641845703125
2017-03-02,57.93490982055664
2017-03-03,58.152130126953125
2017-03-06,58.17021942138672
2017-03-07,58.287899017333984
2017-03-08,58.821895599365234
2017-03-09,58.586570739746094
2017-03-10,58.767581939697266
2017-03-13,58.56846237182617
2017-03-14,58.29695510864258
2017-03-15,58.60467529296875
2017-03-16,58.5051155090332
2017-03-17,58.71327590942383
2017-03-20,58.767581939697266
2017-03-21,58.115928649902344
2017-03-22,58.85810852050781
2017-03-23,58.71327590942383
2017-03-24,58.812862396240234
2017-03-27,58.92146301269531
2017-03-28,59.09343338012695
2017-03-29,59.25632858276367
2017-03-30,59.47357177734375
2017-03-31,59.609336853027344
2017-04-03,59.32876205444336
2017-04-04,59.491668701171875
2017-04-05,59.33778762817383
2017-04-06,59.491668701171875
2017-04-07,59.4464111328125
2017-04-10,59.310646057128906
2017-04-11,59.2653923034668
2017-04-12,59.039127349853516
2017-04-13,58.785701751708984
2017-04-17,59.2653923034668
2017-04-18,59.18393325805664
2017-04-19,58.867156982421875
2017-04-20,59.283485412597656
2017-04-21,60.09806823730469
2017-04-24,61.12083435058594
2017-04-25,61.47383117675781
2017-04-26,61.39234924316406
2017-04-27,61.790592193603516
2017-04-28,61.96256637573242
2017-05-01,62.82240676879883
2017-05-02,62.722843170166016
2017-05-03,62.52372741699219
2017-05-04,62.27935028076172
2017-05-05,62.45130157470703
2017-05-08,62.397010803222656
2017-05-09,62.48752975463867
2017-05-10,62.73188781738281
2017-05-11,61.96256637573242
2017-05-12,61.8901481628418
2017-05-15,61.935420989990234
2017-05-16,63.182498931884766
2017-05-17,61.4256591796875
2017-05-18,61.63501739501953
2017-05-19,61.616817474365234
2017-05-22,62.30862808227539
2017-05-23,62.51799392700195
2017-05-24,62.59991455078125
2017-05-25,63.373653411865234
2017-05-26,63.683135986328125
2017-05-30,64.09278106689453
2017-05-31,63.57392501831055
2017-06-01,63.810577392578125
2017-06-02,65.32167053222656
2017-06-05,65.79499053955078
2017-06-06,66.01346588134766
2017-06-07,65.89512634277344
2017-06-08,65.4946060180664
2017-06-09,64.0108413696289
2017-06-12,63.51930618286133
2017-06-13,64.31124877929688
2017-06-14,63.96533966064453
2017-06-15,63.628543853759766
2017-06-16,63.71957015991211
2017-06-19,64.51150512695312
2017-06-20,63.63764190673828
2017-06-21,63.96533966064453
2017-06-22,63.956233978271484
2017-06-23,64.82098388671875
2017-06-26,64.20201873779297
2017-06-27,63.000423431396484
2017-06-28,63.537506103515625
2017-06-29,62.345027923583984
2017-06-30,62.74555587768555
2017-07-03,62.05375289916992
2017-07-05,62.882110595703125
2017-07-06,62.41785430908203
2017-07-07,63.22800827026367
2017-07-10,63.701358795166016
2017-07-11,63.71045684814453
2017-07-12,64.76638793945312
2017-07-13,65.33073425292969
2017-07-14,66.25015258789062
2017-07-17,66.76900482177734
2017-07-18,66.72348022460938
2017-07-19,67.23324584960938
2017-07-20,67.56094360351562
2017-07-21,67.1695327758789
2017-07-24,66.9965591430664
2017-07-25,67.53362274169922
2017-07-26,67.40619659423828
2017-07-27,66.59606170654297
2017-07-28,66.48680877685547
2017-07-31,66.17730712890625
2017-08-01,66.06808471679688
2017-08-02,65.77680969238281
2017-08-03,65.67665100097656
2017-08-04,66.15913391113281
2017-08-07,65.90423583984375
2017-08-08,66.25923919677734
2017-08-09,65.96794128417969
2017-08-10,65.00306701660156
2017-08-11,65.99524688720703
2017-08-14,66.98746490478516
2017-08-15,67.0057601928711
2017-08-16,67.39928436279297
2017-08-17,66.25537109375
2017-08-18,66.33771514892578
2017-08-21,66.02658081054688
2017-08-22,66.95087432861328
2017-08-23,66.54821014404297
2017-08-24,66.52075958251953
2017-08-25,66.63972473144531
2017-08-28,66.64888763427734
2017-08-29,66.85017395019531
2017-08-30,67.72872161865234
2017-08-31,68.42420196533203
2017-09-01,67.6646499633789
2017-09-05,67.36266326904297
2017-09-06,67.17048645019531
2017-09-07,68.03068542480469
2017-09-08,67.70127868652344
2017-09-11,68.4150619506836
2017-09-12,68.34185028076172
2017-09-13,68.82687377929688
2017-09-14,68.42420196533203
2017-09-15,68.91837310791016
2017-09-18,68.78109741210938
2017-09-19,69.03736877441406
2017-09-20,68.57979583740234
2017-09-21,67.91172790527344
2017-09-22,68.09476470947266
2017-09-25,67.0423583984375
2017-09-26,67.0423583984375
2017-09-27,67.58230590820312
2017-09-28,67.60059356689453
2017-09-29,68.1679916381836
2017-10-02,68.2778091430664
2017-10-03,67.95750427246094
2017-10-04,68.35101318359375
2017-10-05,69.52237701416016
2017-10-06,69.54985046386719
2017-10-09,69.81521606445312
2017-10-10,69.81521606445312
2017-10-11,69.93416595458984
2017-10-12,70.57476043701172
2017-10-13,70.91337585449219
2017-10-16,71.05977630615234
2017-10-17,71.00487518310547
2017-10-18,71.02320861816406
2017-10-19,71.29774475097656
2017-10-20,72.12135314941406
2017-10-23,72.13961791992188
2017-10-24,72.16708374023438
2017-10-25,71.95659637451172
2017-10-26,72.07559204101562
2017-10-27,76.69697570800781
2017-10-30,76.77018737792969
2017-10-31,76.1204605102539
2017-11-01,76.1204605102539
2017-11-02,76.91664123535156
2017-11-03,76.99900817871094
2017-11-06,77.30096435546875
2017-11-07,77.11795043945312
2017-11-08,77.38333892822266
2017-11-09,76.9532241821289
2017-11-10,76.75190734863281
2017-11-13,76.80677795410156
2017-11-14,76.91664123535156
2017-11-15,76.31878662109375
2017-11-16,76.52113342285156
2017-11-17,75.78534698486328
2017-11-20,75.9049301147461
2017-11-21,76.99939727783203
2017-11-22,76.43836975097656
2017-11-24,76.57630920410156
2017-11-27,77.1373519897461
2017-11-28,78.06626892089844
2017-11-29,76.64990234375
2017-11-30,77.41326904296875
2017-12-01,77.49604034423828
2017-12-04,74.57131958007812
2017-12-05,75.04037475585938
2017-12-06,76.13484191894531
2017-12-07,75.86811065673828
2017-12-08,77.40406799316406
2017-12-11,78.3881607055664
2017-12-12,78.7100830078125
2017-12-13,78.49855041503906
2017-12-14,77.89153289794922
2017-12-15,79.87812805175781
2017-12-18,79.44587707519531
2017-12-19,78.94001007080078
2017-12-20,78.6548843383789
2017-12-21,78.6364974975586
2017-12-22,78.64572143554688
2017-12-26,78.5445327758789
2017-12-27,78.82965087890625
2017-12-28,78.8388671875
2017-12-29,78.67328643798828
2018-01-02,79.05036926269531
2018-01-03,79.41828918457031
2018-01-04,80.11726379394531
2018-01-05,81.11058807373047
2018-01-08,81.19332885742188
2018-01-09,81.13816833496094
2018-01-10,80.77024841308594
2018-01-11,81.00939178466797
2018-01-12,82.40737915039062
2018-01-16,81.25770568847656
2018-01-17,82.9040298461914
2018-01-18,82.86723327636719
2018-01-19,82.77527618408203
2018-01-22,84.25602722167969
2018-01-23,84.5227279663086
2018-01-24,84.44915008544922
2018-01-25,84.91822052001953
2018-01-26,86.50934600830078
2018-01-29,86.38059997558594
2018-01-30,85.29531860351562
2018-01-31,87.38311004638672
2018-02-01,86.69331359863281
2018-02-02,84.41238403320312
2018-02-05,80.9358139038086
2018-02-06,83.99849700927734
2018-02-07,82.41658020019531
2018-02-08,78.18584442138672
2018-02-09,81.10134887695312
2018-02-12,81.9751205444336
2018-02-13,82.61892700195312
2018-02-14,83.91259002685547
2018-02-15,85.62205505371094
2018-02-16,85.01219177246094
2018-02-20,85.67750549316406
2018-02-21,84.54092407226562
2018-02-22,84.7627182006836
2018-02-23,86.91571044921875
2018-02-26,88.17242431640625
2018-02-27,87.04507446289062
2018-02-28,86.64774322509766
2018-03-01,85.79762268066406
2018-03-02,85.98246002197266
2018-03-05,86.52761840820312
2018-03-06,86.23192596435547
2018-03-07,86.73091125488281
2018-03-08,87.25761413574219
2018-03-09,89.20734405517578
2018-03-12,89.4198989868164
2018-03-13,87.23914337158203
2018-03-14,86.72166442871094
2018-03-15,87.02662658691406
2018-03-16,87.4146957397461
2018-03-19,85.83457946777344
2018-03-20,86.05636596679688
2018-03-21,85.45574951171875
2018-03-22,82.97005462646484
2018-03-23,80.55828094482422
2018-03-26,86.65699005126953
2018-03-27,82.67436218261719
2018-03-28,82.60041046142578
2018-03-29,84.3376235961914
2018-04-02,81.7965316772461
2018-04-03,82.89613342285156
2018-04-04,85.31713104248047
2018-04-05,85.36332702636719
2018-04-06,83.37664794921875
2018-04-09,83.87561798095703
2018-04-10,85.82535552978516
2018-04-11,84.88282012939453
2018-04-12,86.4721908569336
2018-04-13,86.0101547241211
2018-04-16,87.0173568725586
2018-04-17,88.77306365966797
2018-04-18,89.11494445800781
2018-04-19,88.81001281738281
2018-04-20,87.78431701660156
2018-04-23,88.10774230957031
2018-04-24,86.047119140625
2018-04-25,85.29866027832031
2018-04-26,87.10053253173828
2018-04-27,88.54203796386719
2018-04-30,86.41674041748047
2018-05-01,87.78431701660156
2018-05-02,86.40750122070312
2018-05-03,86.92495727539062
2018-05-04,87.9321517944336
2018-05-07,88.91167449951172
2018-05-08,88.5328140258789
2018-05-09,89.57698822021484
2018-05-10,90.47330474853516
2018-05-11,90.27925109863281
2018-05-14,90.58419036865234
2018-05-15,89.92811584472656
2018-05-16,90.16012573242188
2018-05-17,89.25993347167969
2018-05-18,89.42695617675781
2018-05-21,90.5777587890625
2018-05-22,90.48495483398438
2018-05-23,91.56146240234375
2018-05-24,91.23666381835938
2018-05-25,91.28307342529297
2018-05-29,90.958251953125
2018-05-30,91.83061981201172
2018-05-31,91.72852325439453
2018-06-01,93.53824615478516
2018-06-04,94.35491180419922
2018-06-05,94.83750915527344
2018-06-06,95.11590576171875
2018-06-07,93.62176513671875
2018-06-08,94.31778717041016
2018-06-11,93.77951049804688
2018-06-12,94.02081298828125
2018-06-13,93.59393310546875
2018-06-14,94.12290954589844
2018-06-15,92.92572784423828
2018-06-18,93.60319519042969
2018-06-19,93.60319519042969
2018-06-20,94.54052734375
2018-06-21,93.8630599975586
2018-06-22,93.18557739257812
2018-06-25,91.31089782714844
2018-06-26,91.95130157470703
2018-06-27,90.5220718383789
2018-06-28,91.53364562988281
2018-06-29,91.51509094238281
2018-07-02,92.8143539428711
2018-07-03,91.92342376708984
2018-07-05,92.58235168457031
2018-07-06,93.8816146850586
2018-07-09,94.52197265625
2018-07-10,94.77254486083984
2018-07-11,94.64263153076172
2018-07-12,96.69359588623047
2018-07-13,97.84437561035156
2018-07-16,97.3617935180664
2018-07-17,98.32697296142578
2018-07-18,97.55670928955078
2018-07-19,96.88850402832031
2018-07-20,98.62395477294922
2018-07-23,100.20162963867188
2018-07-24,99.9139404296875
2018-07-25,102.85585021972656
2018-07-26,101.73292541503906
2018-07-27,99.93251037597656
2018-07-30,97.78871154785156
2018-07-31,98.4476089477539
2018-08-01,98.63323974609375
2018-08-02,99.8304214477539
2018-08-03,100.26658630371094
2018-08-06,100.35013580322266
2018-08-07,101.04617309570312
2018-08-08,101.6122817993164
2018-08-09,101.77934265136719
2018-08-10,101.15753173828125
2018-08-13,100.42437744140625
2018-08-14,101.67724609375
2018-08-15,100.29843139648438
2018-08-16,100.27979278564453
2018-08-17,100.2238998413086
2018-08-20,99.56244659423828
2018-08-21,98.73332214355469
2018-08-22,99.73945617675781
2018-08-23,100.20528411865234
2018-08-24,100.98784637451172
2018-08-27,102.10579681396484
2018-08-28,102.72067260742188
2018-08-29,104.36030578613281
2018-08-30,104.29509735107422
2018-08-31,104.64911651611328
2018-09-04,104.0715103149414
2018-09-05,101.0716781616211
2018-09-06,101.3045883178711
2018-09-07,100.81084442138672
2018-09-10,101.90084075927734
2018-09-11,103.6336441040039
2018-09-12,104.0715103149414
2018-09-13,105.18946838378906
2018-09-14,105.61800384521484
2018-09-17,104.47211456298828
2018-09-18,105.46893310546875
2018-09-19,104.06217956542969
2018-09-20,105.80432891845703
2018-09-21,106.4471435546875
2018-09-24,106.82910919189453
2018-09-25,106.6241455078125
2018-09-26,106.186279296875
2018-09-27,106.5868911743164
2018-09-28,106.54959869384766
2018-10-01,107.704833984375
2018-10-02,107.27630615234375
2018-10-03,107.29493713378906
2018-10-04,105.0776596069336
2018-10-05,104.46278381347656
2018-10-08,103.27032470703125
2018-10-09,104.58390808105469
2018-10-10,98.90100860595703
2018-10-11,98.66810607910156
2018-10-12,102.07785034179688
2018-10-15,100.24253845214844
2018-10-16,103.41004180908203
2018-10-17,103.13988494873047
2018-10-18,101.08100891113281
2018-10-19,101.23006439208984
2018-10-22,102.13372039794922
2018-10-23,100.70834350585938
2018-10-24,95.32357788085938
2018-10-25,100.89466094970703
2018-10-26,99.64631652832031
2018-10-29,96.74895477294922
2018-10-30,96.63717651367188
2018-10-31,99.50656127929688
2018-11-01,98.67742156982422
2018-11-02,98.90100860595703
2018-11-05,100.15868377685547
2018-11-06,100.35433959960938
2018-11-07,104.30440521240234
2018-11-08,104.10877990722656
2018-11-09,102.07785034179688
2018-11-12,99.56244659423828
2018-11-13,99.62767028808594
2018-11-14,98.21485137939453
2018-11-15,100.37618255615234
2018-11-16,101.3211898803711
2018-11-19,97.88737487792969
2018-11-20,95.1646499633789
2018-11-21,96.47454833984375
2018-11-23,96.43711853027344
2018-11-26,99.61830139160156
2018-11-27,100.24519348144531
2018-11-28,103.96905517578125
2018-11-29,103.09891510009766
2018-11-30,103.75387573242188
2018-12-03,104.87663269042969
2018-12-04,101.53636932373047
2018-12-06,102.16329193115234
2018-12-07,98.074462890625
2018-12-10,100.66622161865234
2018-12-11,101.60188293457031
2018-12-12,102.06034851074219
2018-12-13,102.40652465820312
2018-12-14,99.20663452148438
2018-12-17,96.26868438720703
2018-12-18,97.27918243408203
2018-12-19,97.01719665527344
2018-12-20,94.97750091552734
2018-12-21,91.90858459472656
2018-12-24,88.07244110107422
2018-12-26,94.08863830566406
2018-12-27,94.66874694824219
2018-12-28,93.92958068847656
2018-12-31,95.03363037109375
2019-01-02,94.61260986328125
2019-01-03,91.13199615478516
2019-01-04,95.37047576904297
2019-01-07,95.49211120605469
2019-01-08,96.18449401855469
2019-01-09,97.55989837646484
2019-01-10,96.93301391601562
2019-01-11,96.18449401855469
2019-01-14,95.48274993896484
2019-01-15,98.25228118896484
2019-01-16,98.59845733642578
2019-01-17,99.29081726074219
2019-01-18,100.77850341796875
2019-01-22,98.87915802001953
2019-01-23,99.8428726196289
2019-01-24,99.36568450927734
2019-01-25,100.27326202392578
2019-01-28,98.31776428222656
2019-01-29,96.31549072265625
2019-01-30,99.53409576416016
2019-01-31,97.70957946777344
2019-02-01,96.16578674316406
2019-02-04,98.9352798461914
2019-02-05,100.3200454711914
2019-02-06,99.20663452148438
2019-02-07,98.49554443359375
2019-02-08,98.86978149414062
2019-02-11,98.476806640625
2019-02-12,100.01129150390625
2019-02-13,99.93643951416016
2019-02-14,100.02063751220703
2019-02-15,101.25569152832031
2019-02-19,101.20890045166016
2019-02-20,100.68270111083984
2019-02-21,102.80632019042969
2019-02-22,104.27214813232422
2019-02-25,104.8547134399414
2019-02-26,105.57825469970703
2019-02-27,105.39972686767578
2019-02-28,105.26817321777344
2019-03-01,105.73799133300781
2019-03-04,105.4842758178711
2019-03-05,104.95807647705078
2019-03-06,105.00508880615234
2019-03-07,103.72715759277344
2019-03-08,103.83988952636719
2019-03-11,106.01988983154297
2019-03-12,106.76220703125
2019-03-13,107.5890884399414
2019-03-14,107.67365264892578
2019-03-15,108.91398620605469
2019-03-18,110.47378540039062
2019-03-19,110.54896545410156
2019-03-20,110.42682647705078
2019-03-21,112.96382904052734
2019-03-22,109.98517608642578
2019-03-25,110.55835723876953
2019-03-26,110.79329681396484
2019-03-27,109.72208404541016
2019-03-28,109.8724136352539
2019-03-29,110.82145690917969
2019-04-01,111.83626556396484
2019-04-02,111.99601745605469
2019-04-03,112.72895812988281
2019-04-04,112.15576934814453
2019-04-05,112.65376281738281
2019-04-08,112.69137573242188
2019-04-09,112.08058166503906
2019-04-10,112.93566131591797
2019-04-11,113.06719970703125
2019-04-12,113.64977264404297
2019-04-15,113.74375915527344
2019-04-16,113.48064422607422
2019-04-17,114.42029571533203
2019-04-18,115.92371368408203
2019-04-22,116.29017639160156
2019-04-23,117.8687744140625
2019-04-24,117.46472930908203
2019-04-25,121.3548355102539
2019-04-26,122.05020141601562
2019-04-29,121.93745422363281
2019-04-30,122.71731567382812
2019-05-01,120.1614761352539
2019-05-02,118.59232330322266
2019-05-03,121.11995697021484
2019-05-06,120.41519927978516
2019-05-07,117.94390869140625
2019-05-08,117.93456268310547
2019-05-09,117.92516326904297
2019-05-10,119.45677185058594
2019-05-13,115.9049072265625
2019-05-14,117.20162963867188
2019-05-15,118.85210418701172
2019-05-16,121.5965576171875
2019-05-17,120.7854995727539
2019-05-20,119.04070281982422
2019-05-21,119.68205261230469
2019-05-22,120.40824890136719
2019-05-23,119.00300598144531
2019-05-24,119.0595703125
2019-05-28,118.984130859375
2019-05-29,117.83352661132812
2019-05-30,118.5785903930664
2019-05-31,116.6451644897461
2019-06-03,113.02361297607422
2019-06-04,116.15479278564453
2019-06-05,118.67289733886719
2019-06-06,120.5497055053711
2019-06-07,123.92608642578125
2019-06-10,125.05784606933594
2019-06-11,124.58625793457031
2019-06-12,124.01097869873047
2019-06-13,124.79375457763672
2019-06-14,124.91635131835938
2019-06-17,125.29362487792969
2019-06-18,127.47222900390625
2019-06-19,127.97207641601562
2019-06-20,129.16038513183594
2019-06-21,129.17930603027344
2019-06-24,129.9431915283203
2019-06-25,125.84062957763672
2019-06-26,126.31216430664062
2019-06-27,126.51971435546875
2019-06-28,126.3404769897461
2019-07-01,127.9626235961914
2019-07-02,128.81149291992188
2019-07-03,129.6414031982422
2019-07-05,129.26416015625
2019-07-08,129.16983032226562
2019-07-09,128.6982879638672
2019-07-10,130.00921630859375
2019-07-11,130.52796936035156
2019-07-12,130.9994659423828
2019-07-15,130.9994659423828
2019-07-16,129.2830047607422
2019-07-17,128.51907348632812
2019-07-18,128.66053771972656
2019-07-19,128.8491668701172
2019-07-22,130.55621337890625
2019-07-23,131.36727905273438
2019-07-24,132.71600341796875
2019-07-25,132.2161407470703
2019-07-26,133.30072021484375
2019-07-29,133.00836181640625
2019-07-30,132.36705017089844
2019-07-31,128.51907348632812
2019-08-01,130.20729064941406
2019-08-02,129.11326599121094
2019-08-05,124.69004821777344
2019-08-06,127.02896118164062
2019-08-07,127.58535766601562
2019-08-08,130.99008178710938
2019-08-09,129.87718200683594
2019-08-12,128.0663604736328
2019-08-13,130.716552734375
2019-08-14,126.78010559082031
2019-08-15,126.49622344970703
2019-08-16,128.81454467773438
2019-08-19,130.97201538085938
2019-08-20,129.88385009765625
2019-08-21,131.3316650390625
2019-08-22,130.37586975097656
2019-08-23,126.22178649902344
2019-08-26,128.1710968017578
2019-08-27,128.4455108642578
2019-08-28,128.27520751953125
2019-08-29,130.6976318359375
2019-08-30,130.4516143798828
2019-09-03,128.72940063476562
2019-09-04,130.2339630126953
2019-09-05,132.52394104003906
2019-09-06,131.62493896484375
2019-09-09,130.1298828125
2019-09-10,128.76727294921875
2019-09-11,128.80511474609375
2019-09-12,130.1298828125
2019-09-13,129.9406280517578
2019-09-16,129.00387573242188
2019-09-17,130.00686645507812
