Date,PEP
2016-11-07,80.85606384277344
2016-11-08,82.1865234375
2016-11-09,81.0752944946289
2016-11-10,78.0514907836914
2016-11-11,78.00611114501953
2016-11-14,76.64543151855469
2016-11-15,76.9931640625
2016-11-16,76.8873519897461
2016-11-17,76.81929016113281
2016-11-18,76.58493041992188
2016-11-21,77.30308532714844
2016-11-22,77.77932739257812
2016-11-23,76.75126647949219
2016-11-25,77.23507690429688
2016-11-28,77.7037582397461
2016-11-29,77.51475524902344
2016-11-30,76.23004913330078
2016-12-01,75.41517639160156
2016-12-02,76.61082458496094
2016-12-05,76.69461059570312
2016-12-06,77.33428192138672
2016-12-07,78.29383850097656
2016-12-08,77.79121398925781
2016-12-09,78.87259674072266
2016-12-12,79.74836730957031
2016-12-13,80.44135284423828
2016-12-14,79.5579833984375
2016-12-15,80.19003295898438
2016-12-16,80.6241226196289
2016-12-19,80.27381134033203
2016-12-20,79.88540649414062
2016-12-21,79.7331314086914
2016-12-22,80.2281265258789
2016-12-23,80.03014373779297
2016-12-27,80.06060028076172
2016-12-28,79.67221069335938
2016-12-29,79.95394897460938
2016-12-30,79.6798324584961
2017-01-03,79.69506072998047
2017-01-04,79.84736633300781
2017-01-05,79.74073028564453
2017-01-06,79.62651062011719
2017-01-09,78.78883361816406
2017-01-10,77.65412139892578
2017-01-11,77.53226470947266
2017-01-12,77.55514526367188
2017-01-13,77.33428192138672
2017-01-17,77.82166290283203
2017-01-18,78.24050903320312
2017-01-19,77.95114135742188
2017-01-20,78.62127685546875
2017-01-23,79.20768737792969
2017-01-24,79.74073028564453
2017-01-25,79.66459655761719
2017-01-26,79.30667114257812
2017-01-27,78.80406188964844
2017-01-30,78.96398162841797
2017-01-31,79.03251647949219
2017-02-01,78.44612884521484
2017-02-02,79.22289276123047
2017-02-03,80.04536437988281
2017-02-06,79.6341323852539
2017-02-07,80.42613983154297
2017-02-08,80.487060546875
2017-02-09,80.70027923583984
2017-02-10,80.79928588867188
2017-02-13,81.11915588378906
2017-02-14,81.42373657226562
2017-02-15,81.2790756225586
2017-02-16,82.33760070800781
2017-02-17,82.36042785644531
2017-02-21,83.28189086914062
2017-02-22,83.31998443603516
2017-02-23,83.4189682006836
2017-02-24,83.63983154296875
2017-02-27,83.21334838867188
2017-02-28,84.05867767333984
2017-03-01,84.13765716552734
2017-03-02,84.42902374267578
2017-03-03,84.77408599853516
2017-03-06,84.06095123291016
2017-03-07,83.82328796386719
2017-03-08,83.80792236328125
2017-03-09,83.59323120117188
2017-03-10,84.03030395507812
2017-03-13,83.89228820800781
2017-03-14,83.83861541748047
2017-03-15,85.19578552246094
2017-03-16,85.21878814697266
2017-03-17,85.4104995727539
2017-03-20,85.2264633178711
2017-03-21,85.70186614990234
2017-03-22,85.8935546875
2017-03-23,85.70952606201172
2017-03-24,85.97023010253906
2017-03-27,85.74788665771484
2017-03-28,86.2232666015625
2017-03-29,86.20792388916016
2017-03-30,86.01622009277344
2017-03-31,85.77085876464844
2017-04-03,85.77085876464844
2017-04-04,85.93955993652344
2017-04-05,85.83219909667969
2017-04-06,85.5561752319336
2017-04-07,85.5792007446289
2017-04-10,85.8935546875
2017-04-11,85.67118835449219
2017-04-12,87.11270904541016
2017-04-13,86.39962005615234
2017-04-17,86.89036560058594
2017-04-18,87.62645721435547
2017-04-19,87.12042236328125
2017-04-20,87.09738159179688
2017-04-21,86.97470092773438
2017-04-24,87.65715026855469
2017-04-25,87.534423828125
2017-04-26,86.89801788330078
2017-04-27,86.36892700195312
2017-04-28,86.85968017578125
2017-05-01,86.09292602539062
2017-05-02,86.1005859375
2017-05-03,85.71719360351562
2017-05-04,86.61431121826172
2017-05-05,86.81367492675781
2017-05-08,86.81367492675781
2017-05-09,86.43030548095703
2017-05-10,86.52230834960938
2017-05-11,86.67564392089844
2017-05-12,86.57598114013672
2017-05-15,87.36575317382812
2017-05-16,87.25074005126953
2017-05-17,87.21237182617188
2017-05-18,87.43476867675781
2017-05-19,87.174072265625
2017-05-22,87.948486328125
2017-05-23,88.21685028076172
2017-05-24,88.99130249023438
2017-05-25,90.11843872070312
2017-05-26,90.4098129272461
2017-05-30,90.48651123046875
2017-05-31,90.22787475585938
2017-06-01,90.50582122802734
2017-06-02,90.84548950195312
2017-06-05,91.00762939453125
2017-06-06,90.86864471435547
2017-06-07,90.3668441772461
2017-06-08,89.47128295898438
2017-06-09,89.5098648071289
2017-06-12,89.73377227783203
2017-06-13,89.80326080322266
2017-06-14,90.61390686035156
2017-06-15,90.4903793334961
2017-06-16,90.22013092041016
2017-06-19,90.55213165283203
2017-06-20,91.06167602539062
2017-06-21,90.65249633789062
2017-06-22,89.67201232910156
2017-06-23,90.29736328125
2017-06-26,90.4208755493164
2017-06-27,89.5098648071289
2017-06-28,89.84957122802734
2017-06-29,88.92315673828125
2017-06-30,89.16246032714844
2017-07-03,89.12385559082031
2017-07-05,89.01577758789062
2017-07-06,88.884521484375
2017-07-07,89.17790985107422
2017-07-10,88.22056579589844
2017-07-11,87.81138610839844
2017-07-12,88.60660552978516
2017-07-13,88.02755737304688
2017-07-14,88.73011779785156
2017-07-17,88.73011779785156
2017-07-18,88.7918930053711
2017-07-19,89.04668426513672
2017-07-20,89.17790985107422
2017-07-21,90.04261016845703
2017-07-24,89.65655517578125
2017-07-25,89.90361785888672
2017-07-26,90.47493743896484
2017-07-27,90.59072875976562
2017-07-28,90.02713775634766
2017-07-31,90.02713775634766
2017-08-01,89.4944076538086
2017-08-02,89.25509643554688
2017-08-03,89.78781127929688
2017-08-04,89.84186553955078
2017-08-07,90.29736328125
2017-08-08,90.10432434082031
2017-08-09,90.04261016845703
2017-08-10,89.84957122802734
2017-08-11,89.94994354248047
2017-08-14,90.97674560546875
2017-08-15,91.84915161132812
2017-08-16,91.94950103759766
2017-08-17,91.40135955810547
2017-08-18,90.79146575927734
2017-08-21,91.30101013183594
2017-08-22,91.03848266601562
2017-08-23,90.55213165283203
2017-08-24,89.72605895996094
2017-08-25,89.44039916992188
2017-08-28,89.20106506347656
2017-08-29,89.43265533447266
2017-08-30,89.5220947265625
2017-08-31,89.97299194335938
2017-09-01,90.05850219726562
2017-09-05,90.08184051513672
2017-09-06,90.45500183105469
2017-09-07,90.95257568359375
2017-09-08,89.4365463256836
2017-09-11,89.94188690185547
2017-09-12,89.40545654296875
2017-09-13,88.97785949707031
2017-09-14,88.77574157714844
2017-09-15,89.28886413574219
2017-09-18,89.39767456054688
2017-09-19,89.00896453857422
2017-09-20,88.301513671875
2017-09-21,87.69512939453125
2017-09-22,86.95651245117188
2017-09-25,87.02649688720703
2017-09-26,86.9254379272461
2017-09-27,86.37345886230469
2017-09-28,86.79326629638672
2017-09-29,86.6300048828125
2017-10-02,84.83411407470703
2017-10-03,84.84191131591797
2017-10-04,85.0051498413086
2017-10-05,85.86811828613281
2017-10-06,85.82923889160156
2017-10-09,85.52603912353516
2017-10-10,86.12467193603516
2017-10-11,86.69221496582031
2017-10-12,87.42298889160156
2017-10-13,87.5551528930664
2017-10-16,88.293701171875
2017-10-17,87.22087097167969
2017-10-18,87.03426361083984
2017-10-19,87.59403228759766
2017-10-20,86.76995849609375
2017-10-23,86.8321304321289
2017-10-24,86.10134887695312
2017-10-25,85.57268524169922
2017-10-26,86.0857925415039
2017-10-27,85.98472595214844
2017-10-30,85.24616241455078
2017-10-31,85.69708251953125
2017-11-01,85.61933898925781
2017-11-02,85.55714416503906
2017-11-03,85.68930053710938
2017-11-06,84.94296264648438
2017-11-07,85.88363647460938
2017-11-08,87.0731430053711
2017-11-09,86.66888427734375
2017-11-10,87.65623474121094
2017-11-13,88.65912628173828
2017-11-14,89.99634552001953
2017-11-15,89.48320007324219
2017-11-16,89.58427429199219
2017-11-17,89.15668487548828
2017-11-20,89.33549499511719
2017-11-21,90.22177124023438
2017-11-22,89.46764373779297
2017-11-24,90.10515594482422
2017-11-27,90.0662841796875
2017-11-28,90.78154754638672
2017-11-29,90.83595275878906
2017-11-30,91.21561431884766
2017-12-01,91.41915893554688
2017-12-04,91.95147705078125
2017-12-05,92.0532455444336
2017-12-06,93.07878875732422
2017-12-07,91.38002014160156
2017-12-08,91.25475311279297
2017-12-11,91.89668273925781
2017-12-12,91.9045181274414
2017-12-13,92.2176513671875
2017-12-14,92.38986206054688
2017-12-15,93.32925415039062
2017-12-18,92.41336059570312
2017-12-19,92.85173034667969
2017-12-20,93.17269897460938
2017-12-21,92.5777587890625
2017-12-22,92.84391784667969
2017-12-26,93.07093048095703
2017-12-27,93.39189147949219
2017-12-28,93.43104553222656
2017-12-29,93.87725830078125
2018-01-02,92.42117309570312
2018-01-03,92.17851257324219
2018-01-04,92.6325454711914
2018-01-05,92.89872741699219
2018-01-08,92.36639404296875
2018-01-09,92.43685150146484
2018-01-10,91.96713256835938
2018-01-11,91.4974365234375
2018-01-12,91.88885498046875
2018-01-16,92.26461791992188
2018-01-17,93.2979736328125
2018-01-18,93.19618225097656
2018-01-19,94.07296752929688
2018-01-22,95.12195587158203
2018-01-23,94.95758056640625
2018-01-24,94.83231353759766
2018-01-25,94.64443969726562
2018-01-26,95.31767272949219
2018-01-29,93.68154907226562
2018-01-30,93.85379028320312
2018-01-31,94.17472076416016
2018-02-01,94.17472076416016
2018-02-02,92.89872741699219
2018-02-05,89.60298156738281
2018-02-06,88.89842987060547
2018-02-07,88.85147857666016
2018-02-08,86.22898864746094
2018-02-09,87.0353012084961
2018-02-12,87.6224136352539
2018-02-13,87.78681182861328
2018-02-14,85.41484069824219
2018-02-15,86.87090301513672
2018-02-16,86.94136810302734
2018-02-20,85.70449829101562
2018-02-21,84.54589080810547
2018-02-22,85.53225708007812
2018-02-23,85.86105346679688
2018-02-26,86.8474349975586
2018-02-27,86.80826568603516
2018-02-28,85.90018463134766
2018-03-01,85.26536560058594
2018-03-02,85.99089813232422
2018-03-05,86.29845428466797
2018-03-06,86.41674041748047
2018-03-07,86.62179565429688
2018-03-08,88.38825988769531
2018-03-09,88.75104522705078
2018-03-12,88.91665649414062
2018-03-13,89.58698272705078
2018-03-14,88.8062515258789
2018-03-15,88.31731414794922
2018-03-16,88.04129791259766
2018-03-19,87.03186798095703
2018-03-20,86.66911315917969
2018-03-21,85.7542953491211
2018-03-22,85.1233901977539
2018-03-23,83.7117691040039
2018-03-26,84.23226928710938
2018-03-27,84.88682556152344
2018-03-28,86.1012954711914
2018-03-29,86.07763671875
2018-04-02,84.42153930664062
2018-04-03,85.32056427001953
2018-04-04,86.88990783691406
2018-04-05,87.19746398925781
2018-04-06,86.19593811035156
2018-04-09,86.2590103149414
2018-04-10,86.27478790283203
2018-04-11,85.70700073242188
2018-04-12,85.41521453857422
2018-04-13,86.16438293457031
2018-04-16,86.68484497070312
2018-04-17,85.85681915283203
2018-04-18,84.36634826660156
2018-04-19,83.25438690185547
2018-04-20,80.81753540039062
2018-04-23,80.89641571044922
2018-04-24,79.99739837646484
2018-04-25,79.76869201660156
2018-04-26,81.43267822265625
2018-04-27,80.2103271484375
2018-04-30,79.60310363769531
2018-05-01,78.1756591796875
2018-05-02,76.67730712890625
2018-05-03,76.96910858154297
2018-05-04,78.06526184082031
2018-05-07,77.4659194946289
2018-05-08,76.33031463623047
2018-05-09,75.83348846435547
2018-05-10,76.7088394165039
2018-05-11,76.83502960205078
2018-05-14,76.61422729492188
2018-05-15,76.33821105957031
2018-05-16,76.64576721191406
2018-05-17,77.2214584350586
2018-05-18,76.89813232421875
2018-05-21,78.475341796875
2018-05-22,78.80656433105469
2018-05-23,79.2166519165039
2018-05-24,79.00370788574219
2018-05-25,79.10623168945312
2018-05-29,79.72924041748047
2018-05-30,80.3049545288086
2018-05-31,79.78604125976562
2018-06-01,79.78604125976562
2018-06-04,79.68260192871094
2018-06-05,79.75420379638672
2018-06-06,80.2476577758789
2018-06-07,80.51028442382812
2018-06-08,81.56877899169922
2018-06-11,82.14181518554688
2018-06-12,83.15259552001953
2018-06-13,83.78130340576172
2018-06-14,83.6698989868164
2018-06-15,85.64366149902344
2018-06-18,83.8688735961914
2018-06-19,84.3304672241211
2018-06-20,84.21109008789062
2018-06-21,85.34917449951172
2018-06-22,86.24850463867188
2018-06-25,86.74197387695312
2018-06-26,85.99384307861328
2018-06-27,86.16893005371094
2018-06-28,86.4952392578125
2018-06-29,86.64645385742188
2018-07-02,87.1717300415039
2018-07-03,86.59075927734375
2018-07-05,87.18763732910156
2018-07-06,87.19560241699219
2018-07-09,85.76303100585938
2018-07-10,89.8458480834961
2018-07-11,89.56729888916016
2018-07-12,88.7634506225586
2018-07-13,89.68668365478516
2018-07-16,89.90157318115234
2018-07-17,91.42962646484375
2018-07-18,91.38985443115234
2018-07-19,92.13795471191406
2018-07-20,92.3289794921875
2018-07-23,91.0396499633789
2018-07-24,91.3182144165039
2018-07-25,91.6922607421875
2018-07-26,91.52515411376953
2018-07-27,90.95211791992188
2018-07-30,90.87252807617188
2018-07-31,91.52515411376953
2018-08-01,90.41886901855469
2018-08-02,91.27841186523438
2018-08-03,92.55976867675781
2018-08-06,93.4193344116211
2018-08-07,90.90436553955078
2018-08-08,90.3233642578125
2018-08-09,90.49052429199219
2018-08-10,89.8299331665039
2018-08-13,89.94932556152344
2018-08-14,90.01300811767578
2018-08-15,90.2915267944336
2018-08-16,90.92823028564453
2018-08-17,91.49330139160156
2018-08-20,91.39779663085938
2018-08-21,90.50643157958984
2018-08-22,89.32852935791016
2018-08-23,89.08181762695312
2018-08-24,89.25690460205078
2018-08-27,89.46383666992188
2018-08-28,88.4769515991211
2018-08-29,89.17730712890625
2018-08-30,89.10566711425781
2018-08-31,89.1455078125
2018-09-04,88.34166717529297
2018-09-05,90.02889251708984
2018-09-06,91.07850646972656
2018-09-07,90.46864318847656
2018-09-10,91.13469696044922
2018-09-11,90.94208526611328
2018-09-12,91.35936737060547
2018-09-13,92.27417755126953
2018-09-14,91.9371337890625
2018-09-17,92.60318756103516
2018-09-18,91.46369171142578
2018-09-19,91.295166015625
2018-09-20,92.45873260498047
2018-09-21,92.20996856689453
2018-09-24,90.09149932861328
2018-09-25,89.85073852539062
2018-09-26,89.47360229492188
2018-09-27,89.11249542236328
2018-09-28,89.7143325805664
2018-10-01,88.83966064453125
2018-10-02,87.24278259277344
2018-10-03,86.27984619140625
2018-10-04,85.54960632324219
2018-10-05,85.45331573486328
2018-10-08,86.81748962402344
2018-10-09,86.76129150390625
2018-10-10,86.1353988647461
2018-10-11,84.30580139160156
2018-10-12,84.48234558105469
2018-10-15,84.76319885253906
2018-10-16,86.17552947998047
2018-10-17,86.91378021240234
2018-10-18,86.60885620117188
2018-10-19,88.50262451171875
2018-10-22,87.78845977783203
2018-10-23,88.37423706054688
2018-10-24,90.64520263671875
2018-10-25,90.55691528320312
2018-10-26,88.63102722167969
2018-10-29,90.58900451660156
2018-10-30,91.295166015625
2018-10-31,90.17977142333984
2018-11-01,89.48162078857422
2018-11-02,89.20878601074219
2018-11-05,91.79270935058594
2018-11-06,92.45068359375
2018-11-07,92.7717056274414
2018-11-08,93.13279724121094
2018-11-09,94.27228546142578
2018-11-12,93.86302947998047
2018-11-13,93.99944305419922
2018-11-14,93.60624694824219
2018-11-15,93.72662353515625
2018-11-16,94.97040557861328
2018-11-19,95.5000228881836
2018-11-20,93.08467102050781
2018-11-21,92.50688934326172
2018-11-23,92.61119842529297
2018-11-26,92.97229766845703
2018-11-27,93.43772888183594
2018-11-28,95.09077453613281
2018-11-29,94.90621185302734
2018-11-30,97.85123443603516
2018-12-03,95.47596740722656
2018-12-04,94.52906799316406
2018-12-06,94.50318908691406
2018-12-07,93.67816925048828
2018-12-10,93.97745513916016
2018-12-11,94.86717224121094
2018-12-12,94.63260650634766
2018-12-13,95.72450256347656
2018-12-14,92.16566467285156
2018-12-17,91.29215240478516
2018-12-18,90.45906829833984
2018-12-19,89.00318145751953
2018-12-20,89.14067840576172
2018-12-21,88.50170135498047
2018-12-24,85.7597885131836
2018-12-26,87.62007141113281
2018-12-27,88.50170135498047
2018-12-28,89.26200866699219
2018-12-31,89.35905456542969
2019-01-02,88.38844299316406
2019-01-03,87.5634536743164
2019-01-04,89.35905456542969
2019-01-07,88.59066772460938
2019-01-08,89.43992614746094
2019-01-09,86.94063568115234
2019-01-10,87.47449493408203
2019-01-11,87.48258209228516
2019-01-14,86.80316162109375
2019-01-15,88.15390014648438
2019-01-16,87.62818908691406
2019-01-17,88.33992004394531
2019-01-18,89.02742767333984
2019-01-22,88.89800262451172
2019-01-23,89.56124114990234
2019-01-24,88.56639862060547
2019-01-25,88.44508361816406
2019-01-28,88.01640319824219
2019-01-29,88.16199493408203
2019-01-30,89.63406372070312
2019-01-31,91.13040161132812
2019-02-01,90.74214935302734
2019-02-04,91.4700927734375
2019-02-05,91.31639862060547
2019-02-06,91.43773651123047
2019-02-07,91.4700927734375
2019-02-08,91.41346740722656
2019-02-11,91.3730239868164
2019-02-12,92.03627014160156
2019-02-13,92.30316925048828
2019-02-14,91.06565856933594
2019-02-15,93.7509765625
2019-02-19,93.76715850830078
2019-02-20,93.6862564086914
2019-02-21,93.9046401977539
2019-02-22,94.43846893310547
2019-02-25,93.8722915649414
2019-02-26,93.79949951171875
2019-02-27,93.31421661376953
2019-02-28,94.2910385131836
2019-03-01,94.7313461303711
2019-03-04,94.72318267822266
2019-03-05,94.60905456542969
2019-03-06,95.12273406982422
2019-03-07,94.66612243652344
2019-03-08,93.95674133300781
2019-03-11,95.06566619873047
2019-03-12,95.04936218261719
2019-03-13,95.05751037597656
2019-03-14,94.1768798828125
2019-03-15,94.3073501586914
2019-03-18,95.62010955810547
2019-03-19,96.28872680664062
2019-03-20,96.47628784179688
2019-03-21,97.38948822021484
2019-03-22,98.4332046508789
2019-03-25,98.53917694091797
2019-03-26,99.49319458007812
2019-03-27,99.38719940185547
2019-03-28,99.34642028808594
2019-03-29,99.92533874511719
2019-04-01,99.47686767578125
2019-04-02,99.2159652709961
2019-04-03,99.11812591552734
2019-04-04,99.04472351074219
2019-04-05,99.16705322265625
2019-04-08,99.47686767578125
2019-04-09,99.61548614501953
2019-04-10,99.50950622558594
2019-04-11,99.20780181884766
2019-04-12,99.66444396972656
2019-04-15,100.83043670654297
2019-04-16,99.81118774414062
2019-04-17,103.56195068359375
2019-04-18,103.62718200683594
2019-04-22,103.09721374511719
2019-04-23,103.62718200683594
2019-04-24,103.48857879638672
2019-04-25,102.84442901611328
2019-04-26,103.06459045410156
2019-04-29,103.30103302001953
2019-04-30,104.40995788574219
2019-05-01,103.74949645996094
2019-05-02,103.41519927978516
2019-05-03,104.10010528564453
2019-05-06,103.77395629882812
2019-05-07,102.72212219238281
2019-05-08,102.75473022460938
2019-05-09,102.77919006347656
2019-05-10,104.37735748291016
2019-05-13,103.68427276611328
2019-05-14,103.88811492919922
2019-05-15,105.469970703125
2019-05-16,106.2201156616211
2019-05-17,106.4157943725586
2019-05-20,105.99180603027344
2019-05-21,105.22535705566406
2019-05-22,106.05705261230469
2019-05-23,105.97550201416016
2019-05-24,105.59226989746094
2019-05-28,104.0674819946289
2019-05-29,104.5077896118164
2019-05-30,104.86658477783203
2019-05-31,104.36918640136719
2019-06-03,105.16827392578125
2019-06-04,105.24166107177734
2019-06-05,107.13335418701172
2019-06-06,108.40234375
2019-06-07,109.62616729736328
2019-06-10,109.72472381591797
2019-06-11,109.40438079833984
2019-06-12,109.35509490966797
2019-06-13,109.19083404541016
2019-06-14,109.0183334350586
2019-06-17,108.84587097167969
2019-06-18,108.46803283691406
2019-06-19,109.11692810058594
2019-06-20,110.19290161132812
2019-06-21,110.02861022949219
2019-06-24,110.17646026611328
2019-06-25,109.90540313720703
2019-06-26,108.68157958984375
2019-06-27,108.16415405273438
2019-06-28,107.70417785644531
2019-07-01,108.31197357177734
2019-07-02,108.77193450927734
2019-07-03,110.05323028564453
2019-07-05,109.25651550292969
2019-07-08,108.87870788574219
2019-07-09,108.20520782470703
2019-07-10,110.39823150634766
2019-07-11,110.34893798828125
2019-07-12,109.47010803222656
2019-07-15,110.18468475341797
2019-07-16,109.8971939086914
2019-07-17,109.05941772460938
2019-07-18,109.14157104492188
2019-07-19,106.84998321533203
2019-07-22,107.00603485107422
2019-07-23,107.38385772705078
2019-07-24,106.1271743774414
2019-07-25,105.94647979736328
2019-07-26,107.77810668945312
2019-07-29,108.03272247314453
2019-07-30,107.17029571533203
2019-07-31,104.97730255126953
2019-08-01,104.42698669433594
2019-08-02,105.06764221191406
2019-08-05,102.17646026611328
2019-08-06,103.86023712158203
2019-08-07,104.95265197753906
2019-08-08,106.34073638916016
2019-08-09,105.62616729736328
2019-08-12,105.42082214355469
2019-08-13,106.71855163574219
2019-08-14,106.05325317382812
2019-08-15,107.36744689941406
2019-08-16,108.22163391113281
2019-08-19,108.8869400024414
2019-08-20,108.46803283691406
2019-08-21,108.6980209350586
2019-08-22,108.96086120605469
2019-08-23,106.99781799316406
2019-08-26,109.84791564941406
2019-08-27,110.68567657470703
2019-08-28,111.03887176513672
2019-08-29,111.72061157226562
2019-08-30,112.30377197265625
2019-09-03,112.90337371826172
2019-09-04,114.29144287109375
2019-09-05,112.45954895019531
2019-09-06,113.60914611816406
2019-09-09,112.80693054199219
2019-09-10,112.36033630371094
2019-09-11,112.77385711669922
2019-09-12,113.54297637939453
2019-09-13,112.8399887084961
2019-09-16,111.54984283447266
2019-09-17,112.22801208496094
2019-09-18,112.06259155273438
