Date,GOOG
2016-09-28,38.78709030151367
2016-09-29,38.4620246887207
2016-09-30,38.57517623901367
2016-10-03,38.3404426574707
2016-10-04,38.53249740600586
2016-10-05,38.53448486328125
2016-10-06,38.55384063720703
2016-10-07,38.46549987792969
2016-10-10,39.00446319580078
2016-10-11,38.86202621459961
2016-10-12,39.01438522338867
2016-10-13,38.619842529296875
2016-10-14,38.636714935302734
2016-10-17,38.70768737792969
2016-10-18,39.46699523925781
2016-10-19,39.776668548583984
2016-10-20,39.551849365234375
2016-10-21,39.67095947265625
2016-10-24,40.352840423583984
2016-10-25,40.0828742980957
2016-10-26,39.65606689453125
2016-10-27,39.471458435058594
2016-10-28,39.47245407104492
2016-10-31,38.93498611450195
2016-11-01,38.888824462890625
2016-11-02,38.14888381958008
2016-11-03,37.82282257080078
2016-11-04,37.81736373901367
2016-11-07,38.83473587036133
2016-11-08,39.231258392333984
2016-11-09,38.97319030761719
2016-11-10,37.84415817260742
2016-11-11,37.420345306396484
2016-11-14,36.53002166748047
2016-11-15,37.64217758178711
2016-11-16,37.939449310302734
2016-11-17,38.27443313598633
2016-11-18,37.74391555786133
2016-11-21,38.17368698120117
2016-11-22,38.127532958984375
2016-11-23,37.7662467956543
2016-11-25,37.80048751831055
2016-11-28,38.12605285644531
2016-11-29,38.25507736206055
2016-11-30,37.61984634399414
2016-12-01,37.11760711669922
2016-12-02,37.24565124511719
2016-12-05,37.84217834472656
2016-12-06,37.672943115234375
2016-12-07,38.27245330810547
2016-12-08,38.53200149536133
2016-12-09,39.17071533203125
2016-12-12,39.16972351074219
2016-12-13,39.50867462158203
2016-12-14,39.556819915771484
2016-12-15,39.595523834228516
2016-12-16,39.24565124511719
2016-12-19,39.41438293457031
2016-12-20,39.524559020996094
2016-12-21,39.432254791259766
2016-12-22,39.26848220825195
2016-12-23,39.20147705078125
2016-12-27,39.28286361694336
2016-12-28,38.960289001464844
2016-12-29,38.84813690185547
2016-12-30,38.30371856689453
2017-01-03,39.01438522338867
2017-01-04,39.05210494995117
2017-01-05,39.40544891357422
2017-01-06,40.007442474365234
2017-01-09,40.032249450683594
2017-01-10,39.93994140625
2017-01-11,40.094783782958984
2017-01-12,40.01785659790039
2017-01-13,40.09329605102539
2017-01-17,39.93101119995117
2017-01-18,40.00346755981445
2017-01-19,39.81016540527344
2017-01-20,39.95135498046875
2017-01-23,40.66054153442383
2017-01-24,40.8868408203125
2017-01-25,41.472450256347656
2017-01-26,41.29775619506836
2017-01-27,40.85905456542969
2017-01-30,39.817359924316406
2017-01-31,39.54292678833008
2017-02-01,39.48857879638672
2017-02-02,39.629276275634766
2017-02-03,39.77617263793945
2017-02-06,39.76873016357422
2017-02-07,40.048133850097656
2017-02-08,40.11811065673828
2017-02-09,40.176666259765625
2017-02-10,40.380638122558594
2017-02-13,40.65707015991211
2017-02-14,40.71711349487305
2017-02-15,40.6441650390625
2017-02-16,40.90123748779297
2017-02-17,41.095279693603516
2017-02-21,41.2734489440918
2017-02-22,41.22877502441406
2017-02-23,41.2570686340332
2017-02-24,41.12356185913086
2017-02-27,41.155330657958984
2017-02-28,40.85408401489258
2017-03-01,41.451107025146484
2017-03-02,41.222328186035156
2017-03-03,41.14540100097656
2017-03-06,41.08089065551758
2017-03-07,41.28585433959961
2017-03-08,41.45756149291992
2017-03-09,41.621829986572266
2017-03-10,41.84862518310547
2017-03-13,41.962276458740234
2017-03-14,41.96623992919922
2017-03-15,42.04465866088867
2017-03-16,42.123069763183594
2017-03-17,42.2888298034668
2017-03-20,42.10420608520508
2017-03-21,41.21388626098633
2017-03-22,41.170711517333984
2017-03-23,40.57468795776367
2017-03-24,40.41836166381836
2017-03-27,40.670467376708984
2017-03-28,40.74043655395508
2017-03-29,41.26103591918945
2017-03-30,41.265506744384766
2017-03-31,41.169227600097656
2017-04-03,41.615379333496094
2017-04-04,41.4178581237793
2017-04-05,41.26103591918945
2017-04-06,41.085853576660156
2017-04-07,40.92654037475586
2017-04-10,40.929527282714844
2017-04-11,40.86103820800781
2017-04-12,40.909175872802734
2017-04-13,40.8714599609375
2017-04-17,41.54689025878906
2017-04-18,41.52951431274414
2017-04-19,41.598506927490234
2017-04-20,41.769222259521484
2017-04-21,41.84564971923828
2017-04-24,42.816864013671875
2017-04-25,43.290313720703125
2017-04-26,43.26202392578125
2017-04-27,43.3870964050293
2017-04-28,44.960792541503906
2017-05-01,45.288822174072266
2017-05-02,45.48088455200195
2017-05-03,46.00693893432617
2017-05-04,46.23622131347656
2017-05-05,46.01140213012695
2017-05-08,46.36723709106445
2017-05-09,46.261531829833984
2017-05-10,46.09329605102539
2017-05-11,46.18362045288086
2017-05-12,46.264007568359375
2017-05-15,46.50520324707031
2017-05-16,46.79900360107422
2017-05-17,45.63869857788086
2017-05-18,46.165748596191406
2017-05-19,46.352848052978516
2017-05-22,46.7424201965332
2017-05-23,47.087833404541016
2017-05-24,47.39255142211914
2017-05-25,48.116119384765625
2017-05-26,48.2119026184082
2017-05-30,48.43076705932617
2017-05-31,47.88386535644531
2017-06-01,47.98758316040039
2017-06-02,48.41686248779297
2017-06-05,48.8178596496582
2017-06-06,48.46500778198242
2017-06-07,48.681884765625
2017-06-08,48.80446243286133
2017-06-09,47.13795852661133
2017-06-12,46.794036865234375
2017-06-13,47.31512451171875
2017-06-14,47.18410873413086
2017-06-15,46.76476287841797
2017-06-16,46.639198303222656
2017-06-19,47.512149810791016
2017-06-20,47.17766189575195
2017-06-21,47.61537551879883
2017-06-22,47.498252868652344
2017-06-23,47.92008972167969
2017-06-26,47.25905227661133
2017-06-27,46.021331787109375
2017-06-28,46.674434661865234
2017-06-29,45.547882080078125
2017-06-30,45.0982551574707
2017-07-03,44.60049057006836
2017-07-05,45.24614334106445
2017-07-06,44.997013092041016
2017-07-07,45.587589263916016
2017-07-10,46.09428405761719
2017-07-11,46.15830993652344
2017-07-12,46.84019470214844
2017-07-13,47.005455017089844
2017-07-14,47.443660736083984
2017-07-17,47.31612014770508
2017-07-18,47.91065979003906
2017-07-19,48.1831169128418
2017-07-20,48.04713821411133
2017-07-21,48.28385925292969
2017-07-24,48.652099609375
2017-07-25,47.18113327026367
2017-07-26,47.03721237182617
2017-07-27,46.35681915283203
2017-07-28,46.72604751586914
2017-07-31,46.17864990234375
2017-08-01,46.195030212402344
2017-08-02,46.173194885253906
2017-08-03,45.83870315551758
2017-08-04,46.0526008605957
2017-08-07,46.122074127197266
2017-08-08,45.99453353881836
2017-08-09,45.80148696899414
2017-08-10,45.024314880371094
2017-08-11,45.379150390625
2017-08-14,45.790061950683594
2017-08-15,45.767738342285156
2017-08-16,46.00297164916992
2017-08-17,45.209922790527344
2017-08-18,45.19453430175781
2017-08-21,44.99552536010742
2017-08-22,45.890316009521484
2017-08-23,46.00495529174805
2017-08-24,45.72108840942383
2017-08-25,45.453590393066406
2017-08-28,45.350364685058594
2017-08-29,45.72158432006836
2017-08-30,46.13249969482422
2017-08-31,46.61686325073242
2017-09-01,46.518104553222656
2017-09-05,46.07691192626953
2017-09-06,46.0451545715332
2017-09-07,46.44912338256836
2017-09-08,45.980140686035156
2017-09-11,46.10818099975586
2017-09-12,46.25657272338867
2017-09-13,46.40644836425781
2017-09-14,45.91115951538086
2017-09-15,45.67195129394531
2017-09-18,45.409420013427734
2017-09-19,45.74738693237305
2017-09-20,46.23225021362305
2017-09-21,46.275428771972656
2017-09-22,46.08088302612305
2017-09-25,45.70569610595703
2017-09-26,45.89875411987305
2017-09-27,46.87294006347656
2017-09-28,47.12157440185547
2017-09-29,47.5984992980957
2017-10-02,47.308677673339844
2017-10-03,47.532997131347656
2017-10-04,47.22977066040039
2017-10-05,48.136966705322266
2017-10-06,48.58013916015625
2017-10-09,48.4863395690918
2017-10-10,48.267982482910156
2017-10-11,49.09428405761719
2017-10-12,49.023807525634766
2017-10-13,49.115631103515625
2017-10-16,49.23075485229492
2017-10-17,49.23969650268555
2017-10-18,49.27095413208008
2017-10-19,48.8560676574707
2017-10-20,49.042179107666016
2017-10-23,48.06202697753906
2017-10-24,48.16575241088867
2017-10-25,48.3042106628418
2017-10-26,48.26599884033203
2017-10-27,50.584110260009766
2017-10-30,50.47691345214844
2017-10-31,50.45359420776367
2017-11-01,50.89329147338867
2017-11-02,50.897254943847656
2017-11-03,51.23969650268555
2017-11-06,50.91313934326172
2017-11-07,51.28187561035156
2017-11-08,51.60544967651367
2017-11-09,51.17914962768555
2017-11-10,51.02083206176758
2017-11-13,50.90570068359375
2017-11-14,50.9181022644043
2017-11-15,50.66550064086914
2017-11-16,51.240684509277344
2017-11-17,50.57517623901367
2017-11-20,50.53993606567383
2017-11-21,51.339447021484375
2017-11-22,51.41239929199219
2017-11-24,51.64316940307617
2017-11-27,52.31810760498047
2017-11-28,51.98063659667969
2017-11-29,50.70272445678711
2017-11-30,50.69031524658203
2017-12-01,50.13249588012695
2017-12-04,49.5622673034668
2017-12-05,49.883365631103516
2017-12-06,50.53993606567383
2017-12-07,51.162776947021484
2017-12-08,51.466495513916016
2017-12-11,51.66748809814453
2017-12-12,51.636714935302734
2017-12-13,51.64316940307617
2017-12-14,52.066986083984375
2017-12-15,52.81338882446289
2017-12-18,53.4560661315918
2017-12-19,53.135475158691406
2017-12-20,52.85110855102539
2017-12-21,52.78560256958008
2017-12-22,52.61140823364258
2017-12-26,52.44366455078125
2017-12-27,52.077903747558594
2017-12-28,52.01686096191406
2017-12-29,51.930511474609375
2018-01-02,52.85358810424805
2018-01-03,53.7210807800293
2018-01-04,53.91563415527344
2018-01-05,54.701236724853516
2018-01-08,54.93498229980469
2018-01-09,54.9012336730957
2018-01-10,54.720088958740234
2018-01-11,54.864505767822266
2018-01-12,55.69527816772461
2018-01-16,55.67046356201172
2018-01-17,56.17765808105469
2018-01-18,56.068973541259766
2018-01-19,56.45209503173828
2018-01-22,57.360286712646484
2018-01-23,58.06301498413086
2018-01-24,57.77865219116211
2018-01-25,58.08287048339844
2018-01-26,58.354331970214844
2018-01-29,58.341426849365234
2018-01-30,57.75135803222656
2018-01-31,58.06153869628906
2018-02-01,57.95036315917969
2018-02-02,55.18113708496094
2018-02-05,52.39701461791992
2018-02-06,53.62778091430664
2018-02-07,52.03870391845703
2018-02-08,49.70321273803711
2018-02-09,51.50271987915039
2018-02-12,52.20545196533203
2018-02-13,52.2133903503418
2018-02-14,53.08684158325195
2018-02-15,54.07046127319336
2018-02-16,54.33250045776367
2018-02-20,54.712642669677734
2018-02-21,55.15333557128906
2018-02-22,54.919593811035156
2018-02-23,55.92008590698242
2018-02-26,56.76177978515625
2018-02-27,55.49825668334961
2018-02-28,54.82529830932617
2018-03-01,53.077911376953125
2018-03-02,53.54440689086914
2018-03-05,54.140438079833984
2018-03-06,54.34539794921875
2018-03-07,55.068973541259766
2018-03-08,55.880882263183594
2018-03-09,57.57021713256836
2018-03-12,57.79154968261719
2018-03-13,56.484859466552734
2018-03-14,57.046634674072266
2018-03-15,57.05110549926758
2018-03-16,56.36376190185547
2018-03-19,54.58163070678711
2018-03-20,54.4769172668457
2018-03-21,54.1379508972168
2018-03-22,52.06351089477539
2018-03-23,50.6982536315918
2018-03-26,52.26847457885742
2018-03-27,49.880882263183594
2018-03-28,49.854087829589844
2018-03-29,51.20545196533203
2018-04-02,49.948875427246094
2018-04-03,50.29328918457031
2018-04-04,50.87542724609375
2018-04-05,51.00792694091797
2018-04-06,49.977169036865234
2018-04-09,50.394527435302734
2018-04-10,51.19800567626953
2018-04-11,50.61885070800781
2018-04-12,51.241180419921875
2018-04-13,51.08039093017578
2018-04-16,51.51264190673828
2018-04-17,53.30818176269531
2018-04-18,53.204952239990234
2018-04-19,53.98012924194336
2018-04-20,53.24862289428711
2018-04-23,52.97517776489258
2018-04-24,50.61935043334961
2018-04-25,50.678897857666016
2018-04-26,51.61488342285156
2018-04-27,51.11909866333008
2018-04-30,50.48783874511719
2018-05-01,51.47939682006836
2018-05-02,50.837711334228516
2018-05-03,50.804954528808594
2018-05-04,52.02033615112305
2018-05-07,52.34688949584961
2018-05-08,52.30321502685547
2018-05-09,53.734981536865234
2018-05-10,54.469970703125
2018-05-11,54.504207611083984
2018-05-14,54.60049057006836
2018-05-15,53.55978775024414
2018-05-16,53.685848236083984
2018-05-17,53.52803421020508
2018-05-18,52.921085357666016
2018-05-21,53.57716369628906
2018-05-22,53.08832931518555
2018-05-23,53.58262252807617
2018-05-24,53.56028747558594
2018-05-25,53.38262176513672
2018-05-29,52.6213264465332
2018-05-30,52.99254608154297
2018-05-31,53.84565353393555
2018-06-01,55.55830383300781
2018-06-04,56.540443420410156
2018-06-05,56.55879211425781
2018-06-06,56.42083740234375
2018-06-07,55.77468490600586
2018-06-08,55.62629699707031
2018-06-11,56.078895568847656
2018-06-12,56.54191589355469
2018-06-13,56.31711196899414
2018-06-14,57.177162170410156
2018-06-15,57.184104919433594
2018-06-18,58.23622131347656
2018-06-19,57.96822738647461
2018-06-20,58.05656433105469
2018-06-21,57.45209884643555
2018-06-22,57.343910217285156
2018-06-25,55.82183074951172
2018-06-26,55.50668716430664
2018-06-27,54.788082122802734
2018-06-28,55.296268463134766
2018-06-29,55.36724090576172
2018-07-02,55.953346252441406
2018-07-03,54.733985900878906
2018-07-05,55.7950325012207
2018-07-06,56.584110260009766
2018-07-09,57.27294158935547
2018-07-10,57.212894439697266
2018-07-11,57.265499114990234
2018-07-12,58.73348617553711
2018-07-13,58.998504638671875
2018-07-16,58.75235366821289
2018-07-17,59.4937858581543
2018-07-18,59.348873138427734
2018-07-19,58.906192779541016
2018-07-20,58.80445861816406
2018-07-23,59.8262939453125
2018-07-24,61.93944549560547
2018-07-25,62.71462631225586
2018-07-26,62.94440841674805
2018-07-27,61.46401596069336
2018-07-30,60.532997131347656
2018-07-31,60.409912109375
2018-08-01,60.5463981628418
2018-08-02,60.851104736328125
2018-08-03,60.73001480102539
2018-08-06,60.78261947631836
2018-08-07,61.64862823486328
2018-08-08,61.816864013671875
2018-08-09,61.99006652832031
2018-08-10,61.41984176635742
2018-08-13,61.290809631347656
2018-08-14,61.642669677734375
2018-08-15,60.266990661621094
2018-08-16,59.875423431396484
2018-08-17,59.600982666015625
2018-08-20,59.93894577026367
2018-08-21,59.63373947143555
2018-08-22,59.9171142578125
2018-08-23,59.82033920288086
2018-08-24,60.57815170288086
2018-08-27,61.628780364990234
2018-08-28,61.099239349365234
2018-08-29,61.99998474121094
2018-08-30,61.49477767944336
2018-08-31,60.4560661315918
2018-09-04,59.404449462890625
2018-09-05,58.88237380981445
2018-09-06,58.13596725463867
2018-09-07,57.807926177978516
2018-09-10,57.798500061035156
2018-09-11,58.42976379394531
2018-09-12,57.70817947387695
2018-09-13,58.32902145385742
2018-09-14,58.190059661865234
2018-09-17,57.37220001220703
2018-09-18,57.6287727355957
2018-09-19,58.11860275268555
2018-09-20,58.901729583740234
2018-09-21,57.870460510253906
2018-09-24,58.231754302978516
2018-09-25,58.79155349731445
2018-09-26,58.585105895996094
2018-09-27,59.28733444213867
2018-09-28,59.229270935058594
2018-10-01,59.320587158203125
2018-10-02,59.55879592895508
2018-10-03,59.699737548828125
2018-10-04,57.97468185424805
2018-10-05,57.43671798706055
2018-10-08,57.02083969116211
2018-10-09,56.51711654663086
2018-10-10,53.65855407714844
2018-10-11,53.56425857543945
2018-10-12,55.0908088684082
2018-10-15,54.20594787597656
2018-10-16,55.64664077758789
2018-10-17,55.36922073364258
2018-10-18,53.993534088134766
2018-10-19,54.414878845214844
2018-10-22,54.648128509521484
2018-10-23,54.7736930847168
2018-10-24,52.1444091796875
2018-10-25,54.370704650878906
2018-10-26,53.1746826171875
2018-10-29,50.62430953979492
2018-10-30,51.424800872802734
2018-10-31,53.437713623046875
2018-11-01,53.10173034667969
2018-11-02,52.49577713012695
2018-11-05,51.61736297607422
2018-11-06,52.39751434326172
2018-11-07,54.26252365112305
2018-11-08,53.71711349487305
2018-11-09,52.91065979003906
2018-11-12,51.54490661621094
2018-11-13,51.4168701171875
2018-11-14,51.794532775878906
2018-11-15,52.839202880859375
2018-11-16,52.67939376831055
2018-11-19,50.620338439941406
2018-11-20,50.906192779541016
2018-11-21,51.49428939819336
2018-11-23,50.812896728515625
2018-11-26,52.04068374633789
2018-11-27,51.83175277709961
2018-11-28,53.90718460083008
2018-11-29,54.009918212890625
2018-11-30,54.31413650512695
2018-12-03,54.90966796875
2018-12-04,52.14986801147461
2018-12-06,53.038700103759766
2018-12-07,51.44316864013672
2018-12-10,51.5905647277832
2018-12-11,52.19602584838867
2018-12-12,52.788082122802734
2018-12-13,52.699745178222656
2018-12-14,51.71710968017578
2018-12-17,50.4481315612793
2018-12-18,51.05260467529297
2018-12-19,50.769718170166016
2018-12-20,50.09477996826172
2018-12-21,48.61240005493164
2018-12-24,48.44763946533203
2018-12-26,51.58609390258789
2018-12-27,51.80544662475586
2018-12-28,51.46798324584961
2018-12-31,51.395023345947266
2019-01-02,51.90321350097656
2019-01-03,50.424808502197266
2019-01-04,53.136966705322266
2019-01-07,53.02182388305664
2019-01-08,53.41339111328125
2019-01-09,53.3329963684082
2019-01-10,53.118099212646484
2019-01-11,52.465999603271484
2019-01-14,51.84564971923828
2019-01-15,53.456565856933594
2019-01-16,53.64614486694336
2019-01-17,54.089324951171875
2019-01-18,54.504207611083984
2019-01-22,53.127532958984375
2019-01-23,53.378150939941406
2019-01-24,53.29527282714844
2019-01-25,54.14341735839844
2019-01-28,53.10569763183594
2019-01-29,52.6362190246582
2019-01-30,54.047630310058594
2019-01-31,55.40296173095703
2019-02-01,55.12405776977539
2019-02-04,56.21834945678711
2019-02-05,56.87294006347656
2019-02-06,55.34639358520508
2019-02-07,54.52654266357422
2019-02-08,54.34539794921875
2019-02-11,54.342918395996094
2019-02-12,55.65110778808594
2019-02-13,55.59105682373047
2019-02-14,55.66599655151367
2019-02-15,55.26797866821289
2019-02-19,55.511661529541016
2019-02-20,55.275421142578125
2019-02-21,54.440189361572266
2019-02-22,55.10520935058594
2019-02-25,55.057064056396484
2019-02-26,55.341426849365234
2019-02-27,55.387088775634766
2019-02-28,55.57914352416992
2019-03-01,56.62480926513672
2019-03-04,56.9627685546875
2019-03-05,57.668968200683594
2019-03-06,57.46202850341797
2019-03-07,56.739444732666016
2019-03-08,56.69081115722656
2019-03-11,58.350364685058594
2019-03-12,59.21586990356445
2019-03-13,59.22182083129883
2019-03-14,58.83621597290039
2019-03-15,58.78212356567383
2019-03-18,58.77220153808594
2019-03-19,59.49626922607422
2019-03-20,60.742916107177734
2019-03-21,61.118595123291016
2019-03-22,59.8262939453125
2019-03-25,59.20594787597656
2019-03-26,58.790061950683594
2019-03-27,58.21438217163086
2019-03-28,57.98957443237305
2019-03-29,58.22877502441406
2019-04-01,59.276912689208984
2019-04-02,59.577659606933594
2019-04-03,59.84713363647461
2019-04-04,60.297752380371094
2019-04-05,59.908180236816406
2019-04-08,59.74391555786133
2019-04-09,59.41686248779297
2019-04-10,59.66053771972656
2019-04-11,59.78261947631836
2019-04-12,60.440189361572266
2019-04-15,60.60047912597656
2019-04-16,60.899742126464844
2019-04-17,61.35681915283203
2019-04-18,61.358299255371094
2019-04-22,61.97715759277344
2019-04-23,62.756813049316406
2019-04-24,62.33249282836914
2019-04-25,62.70222091674805
2019-04-26,63.135475158691406
2019-04-29,63.89974594116211
2019-04-30,58.981624603271484
2019-05-01,57.96921920776367
2019-05-02,57.69775390625
2019-05-03,58.828773498535156
2019-05-06,59.026790618896484
2019-05-07,58.26797866821289
2019-05-08,57.879398345947266
2019-05-09,57.68634033203125
2019-05-10,57.7801399230957
2019-05-13,56.18014144897461
2019-05-14,55.60495376586914
2019-05-15,57.777164459228516
2019-05-16,58.510162353515625
2019-05-17,57.682373046875
2019-05-20,56.51859664916992
2019-05-21,57.05358123779297
2019-05-22,57.142425537109375
2019-05-23,56.613887786865234
2019-05-24,56.25160217285156
2019-05-28,56.28535079956055
2019-05-29,55.407440185546875
2019-05-30,55.481380462646484
2019-05-31,54.77070999145508
2019-06-03,51.42580032348633
2019-06-04,52.26054000854492
2019-06-05,51.72306823730469
2019-06-06,51.828277587890625
2019-06-07,52.90520095825195
2019-06-10,53.61686325073242
2019-06-11,53.534481048583984
2019-06-12,53.45061492919922
2019-06-13,54.03324508666992
2019-06-14,53.8635139465332
2019-06-17,54.21834945678711
2019-06-18,54.769222259521484
2019-06-19,54.7061882019043
2019-06-20,55.15730667114258
2019-06-21,55.676422119140625
2019-06-24,55.36079025268555
2019-06-25,53.91313552856445
2019-06-26,53.58808517456055
2019-06-27,53.39999008178711
2019-06-28,53.64316940307617
2019-07-01,54.48882293701172
2019-07-02,55.14887619018555
2019-07-03,55.661529541015625
2019-07-05,56.158302307128906
2019-07-08,55.4019775390625
2019-07-09,55.822818756103516
2019-07-10,56.5994873046875
2019-07-11,56.784603118896484
2019-07-12,56.818851470947266
2019-07-15,57.08882522583008
2019-07-16,57.24961853027344
2019-07-17,56.890811920166016
2019-07-18,56.88981246948242
2019-07-19,56.084354400634766
2019-07-22,56.47989273071289
2019-07-23,56.88386154174805
2019-07-24,56.46698760986328
2019-07-25,56.18460464477539
2019-07-26,62.05507278442383
2019-07-29,61.5091667175293
2019-07-30,60.80098342895508
2019-07-31,60.381134033203125
2019-08-01,60.000484466552734
2019-08-02,59.25508117675781
2019-08-05,57.18708801269531
2019-08-06,58.06201934814453
2019-08-07,58.26251983642578
2019-08-08,59.79155731201172
2019-08-09,58.95830154418945
2019-08-12,58.298255920410156
2019-08-13,59.41785430908203
2019-08-14,57.78113555908203
2019-08-15,57.928524017333984
2019-08-16,58.441673278808594
2019-08-19,59.476417541503906
2019-08-20,58.69428253173828
2019-08-21,59.11909866333008
2019-08-22,59.03373336791992
2019-08-23,57.13597106933594
2019-08-26,58.009422302246094
2019-08-27,57.957313537597656
2019-08-28,58.1151237487793
2019-08-29,59.19850158691406
2019-08-30,58.9627685546875
2019-09-03,57.98460388183594
2019-09-04,58.63076400756836
2019-09-05,60.118099212646484
2019-09-06,59.79800796508789
2019-09-09,59.77220153808594
2019-09-10,59.851104736328125
2019-09-11,60.55432891845703
2019-09-12,61.25309371948242
2019-09-13,61.51661682128906
2019-09-16,61.106689453125
2019-09-17,60.999996185302734
