Date,AAPL
2016-09-28,26.129663467407227
2016-09-29,25.72378158569336
2016-09-30,25.92327880859375
2016-10-03,25.80175018310547
2016-10-04,25.911815643310547
2016-10-05,25.92327880859375
2016-10-06,26.115903854370117
2016-10-07,26.154882431030273
2016-10-10,26.611207962036133
2016-10-11,26.668533325195312
2016-10-12,26.90701675415039
2016-10-13,26.824462890625
2016-10-14,26.9735107421875
2016-10-17,26.955169677734375
2016-10-18,26.93682289123535
2016-10-19,26.856569290161133
2016-10-20,26.84280776977539
2016-10-21,26.73732566833496
2016-10-24,26.97810173034668
2016-10-25,27.11568260192871
2016-10-26,26.505722045898438
2016-10-27,26.251195907592773
2016-10-28,26.076919555664062
2016-10-31,26.035640716552734
2016-11-01,25.56556510925293
2016-11-02,25.588491439819336
2016-11-03,25.3142147064209
2016-11-04,25.086034774780273
2016-11-07,25.44790267944336
2016-11-08,25.59771156311035
2016-11-09,25.55621910095215
2016-11-10,24.84402847290039
2016-11-11,24.99153709411621
2016-11-14,24.364614486694336
2016-11-15,24.68729591369629
2016-11-16,25.35109519958496
2016-11-17,25.34187126159668
2016-11-18,25.367229461669922
2016-11-21,25.752138137817383
2016-11-22,25.768268585205078
2016-11-23,25.63689422607422
2016-11-25,25.765968322753906
2016-11-28,25.715255737304688
2016-11-29,25.689905166625977
2016-11-30,25.473249435424805
2016-12-01,25.2358455657959
2016-12-02,25.330347061157227
2016-12-05,25.14826202392578
2016-12-06,25.34187126159668
2016-12-07,25.590789794921875
2016-12-08,25.842031478881836
2016-12-09,26.263818740844727
2016-12-12,26.114004135131836
2016-12-13,26.54962158203125
2016-12-14,26.54962158203125
2016-12-15,26.694826126098633
2016-12-16,26.729398727416992
2016-12-19,26.88382339477539
2016-12-20,26.95526695251465
2016-12-21,26.98061752319336
2016-12-22,26.803144454956055
2016-12-23,26.85616111755371
2016-12-27,27.026721954345703
2016-12-28,26.911479949951172
2016-12-29,26.904563903808594
2016-12-30,26.694826126098633
2017-01-03,26.770885467529297
2017-01-04,26.740921020507812
2017-01-05,26.876907348632812
2017-01-06,27.176544189453125
2017-01-09,27.42546844482422
2017-01-10,27.45311737060547
2017-01-11,27.600629806518555
2017-01-12,27.485387802124023
2017-01-13,27.436981201171875
2017-01-17,27.658254623413086
2017-01-18,27.65594482421875
2017-01-19,27.607547760009766
2017-01-20,27.658254623413086
2017-01-23,27.676692962646484
2017-01-24,27.651338577270508
2017-01-25,28.091564178466797
2017-01-26,28.105392456054688
2017-01-27,28.107694625854492
2017-01-30,28.033939361572266
2017-01-31,27.969406127929688
2017-02-01,29.675006866455078
2017-02-02,29.62428855895996
2017-02-03,29.751052856445312
2017-02-06,30.029939651489258
2017-02-07,30.315750122070312
2017-02-08,30.43329620361328
2017-02-09,30.6532039642334
2017-02-10,30.583757400512695
2017-02-13,30.854602813720703
2017-02-14,31.255069732666016
2017-02-15,31.368488311767578
2017-02-16,31.331459045410156
2017-02-17,31.4171142578125
2017-02-21,31.643957138061523
2017-02-22,31.738862991333008
2017-02-23,31.60460090637207
2017-02-24,31.634695053100586
2017-02-27,31.697200775146484
2017-02-28,31.711101531982422
2017-03-01,32.35924530029297
2017-03-02,32.167110443115234
2017-03-03,32.356929779052734
2017-03-06,32.25507354736328
2017-03-07,32.29676055908203
2017-03-08,32.176368713378906
2017-03-09,32.102291107177734
2017-03-10,32.208778381347656
2017-03-13,32.2226676940918
2017-03-14,32.1740608215332
2017-03-15,32.51434326171875
2017-03-16,32.56758499145508
2017-03-17,32.405555725097656
2017-03-20,32.7458381652832
2017-03-21,32.370819091796875
2017-03-22,32.736568450927734
2017-03-23,32.62083053588867
2017-03-24,32.55600357055664
2017-03-27,32.61157989501953
2017-03-28,33.28750228881836
2017-03-29,33.361572265625
2017-03-30,33.317588806152344
2017-03-31,33.255096435546875
2017-04-03,33.26434326171875
2017-04-04,33.512046813964844
2017-04-05,33.33842849731445
2017-04-06,33.255096435546875
2017-04-07,33.1810188293457
2017-04-10,33.14166259765625
2017-04-11,32.785179138183594
2017-04-12,32.824527740478516
2017-04-13,32.65091323852539
2017-04-17,32.831478118896484
2017-04-18,32.685646057128906
2017-04-19,32.56526565551758
2017-04-20,32.97267150878906
2017-04-21,32.93332290649414
2017-04-24,33.25045394897461
2017-04-25,33.456485748291016
2017-04-26,33.259735107421875
2017-04-27,33.28519058227539
2017-04-28,33.252769470214844
2017-05-01,33.93101119995117
2017-05-02,34.14631271362305
2017-05-03,34.04212188720703
2017-05-04,33.91945266723633
2017-05-05,34.481964111328125
2017-05-08,35.41947937011719
2017-05-09,35.64633560180664
2017-05-10,35.477352142333984
2017-05-11,35.78417205810547
2017-05-12,36.283905029296875
2017-05-15,36.1909294128418
2017-05-16,36.137489318847656
2017-05-17,34.924129486083984
2017-05-18,35.456417083740234
2017-05-19,35.577301025390625
2017-05-22,35.79347610473633
2017-05-23,35.749298095703125
2017-05-24,35.64237976074219
2017-05-25,35.76557159423828
2017-05-26,35.70513916015625
2017-05-30,35.71907424926758
2017-05-31,35.5075569152832
2017-06-01,35.60518264770508
2017-06-02,36.1328239440918
2017-06-05,35.77952575683594
2017-06-06,35.90039825439453
2017-06-07,36.114234924316406
2017-06-08,36.025901794433594
2017-06-09,34.62894058227539
2017-06-12,33.801448822021484
2017-06-13,34.07340621948242
2017-06-14,33.74102020263672
2017-06-15,33.53878402709961
2017-06-16,33.06926345825195
2017-06-19,34.01529312133789
2017-06-20,33.70615768432617
2017-06-21,33.906036376953125
2017-06-22,33.850276947021484
2017-06-23,34.001346588134766
2017-06-26,33.89444351196289
2017-06-27,33.40863037109375
2017-06-28,33.89676284790039
2017-06-29,33.39701461791992
2017-06-30,33.47603988647461
2017-07-03,33.355167388916016
2017-07-05,33.4923095703125
2017-07-06,33.17618942260742
2017-07-07,33.51322555541992
2017-07-10,33.717777252197266
2017-07-11,33.82701873779297
2017-07-12,33.875831604003906
2017-07-13,34.347686767578125
2017-07-14,34.64288330078125
2017-07-17,34.76375961303711
2017-07-18,34.884620666503906
2017-07-19,35.10311508178711
2017-07-20,34.94505310058594
2017-07-21,34.92879104614258
2017-07-24,35.351829528808594
2017-07-25,35.5029182434082
2017-07-26,35.670265197753906
2017-07-27,34.99618911743164
2017-07-28,34.749813079833984
2017-07-31,34.57081985473633
2017-08-01,34.877647399902344
2017-08-02,36.52565383911133
2017-08-03,36.16072082519531
2017-08-04,36.35132598876953
2017-08-07,36.91383743286133
2017-08-08,37.20903015136719
2017-08-09,37.43681716918945
2017-08-10,36.2443962097168
2017-08-11,36.7484245300293
2017-08-14,37.30147933959961
2017-08-15,37.709835052490234
2017-08-16,37.55815124511719
2017-08-17,36.83710479736328
2017-08-18,36.75309753417969
2017-08-21,36.685428619384766
2017-08-22,37.285125732421875
2017-08-23,37.331809997558594
2017-08-24,37.166133880615234
2017-08-25,37.303810119628906
2017-08-28,37.67951583862305
2017-08-29,38.015533447265625
2017-08-30,38.11820602416992
2017-08-31,38.26987838745117
2017-09-01,38.281558990478516
2017-09-05,37.82184600830078
2017-09-06,37.78217697143555
2017-09-07,37.63050842285156
2017-09-08,37.016788482666016
2017-09-11,37.68651580810547
2017-09-12,37.53715896606445
2017-09-13,37.25481414794922
2017-09-14,36.93510437011719
2017-09-15,37.308467864990234
2017-09-18,37.026123046875
2017-09-19,37.04011917114258
2017-09-20,36.41940689086914
2017-09-21,35.79401397705078
2017-09-22,35.44398498535156
2017-09-25,35.13129806518555
2017-09-26,35.73567581176758
2017-09-27,35.99003982543945
2017-09-28,35.76834487915039
2017-09-29,35.96436309814453
2017-10-02,35.892024993896484
2017-10-03,36.048370361328125
2017-10-04,35.81501770019531
2017-10-05,36.26072692871094
2017-10-06,36.23971939086914
2017-10-09,36.36572265625
2017-10-10,36.379730224609375
2017-10-11,36.53141784667969
2017-10-12,36.40306091308594
2017-10-13,36.63408279418945
2017-10-16,37.308467864990234
2017-10-17,37.44614791870117
2017-10-18,37.28047180175781
2017-10-19,36.398399353027344
2017-10-20,36.46141052246094
2017-10-23,36.44273376464844
2017-10-24,36.659759521484375
2017-10-25,36.49874496459961
2017-10-26,36.73210525512695
2017-10-27,38.048213958740234
2017-10-30,38.90461349487305
2017-10-31,39.44599533081055
2017-11-01,38.944271087646484
2017-11-02,39.228973388671875
2017-11-03,40.25338363647461
2017-11-06,40.6617546081543
2017-11-07,40.79244613647461
2017-11-08,41.126129150390625
2017-11-09,41.0421142578125
2017-11-10,40.90629196166992
2017-11-13,40.74235534667969
2017-11-14,40.12643051147461
2017-11-15,39.59716796875
2017-11-16,40.07022476196289
2017-11-17,39.84773635864258
2017-11-20,39.80792999267578
2017-11-21,40.547977447509766
2017-11-22,40.97419738769531
2017-11-24,40.97654342651367
2017-11-27,40.77045440673828
2017-11-28,40.531585693359375
2017-11-29,39.690834045410156
2017-11-30,40.245880126953125
2017-12-01,40.05851364135742
2017-12-04,39.76577377319336
2017-12-05,39.728302001953125
2017-12-06,39.58075714111328
2017-12-07,39.65336608886719
2017-12-08,39.66507339477539
2017-12-11,40.43791580200195
2017-12-12,40.21074295043945
2017-12-13,40.34423828125
2017-12-14,40.332523345947266
2017-12-15,40.74235534667969
2017-12-18,41.31612777709961
2017-12-19,40.87584686279297
2017-12-20,40.831356048583984
2017-12-21,40.98591232299805
2017-12-22,40.98591232299805
2017-12-26,39.94609832763672
2017-12-27,39.953128814697266
2017-12-28,40.0655517578125
2017-12-29,39.63228988647461
2018-01-02,40.341888427734375
2018-01-03,40.33487319946289
2018-01-04,40.522216796875
2018-01-05,40.983577728271484
2018-01-08,40.831356048583984
2018-01-09,40.82666778564453
2018-01-10,40.817298889160156
2018-01-11,41.049156188964844
2018-01-12,41.47303771972656
2018-01-16,41.26226043701172
2018-01-17,41.94377136230469
2018-01-18,41.98122787475586
2018-01-19,41.793880462646484
2018-01-22,41.45195770263672
2018-01-23,41.461326599121094
2018-01-24,40.8009033203125
2018-01-25,40.072566986083984
2018-01-26,40.16624450683594
2018-01-29,39.33486557006836
2018-01-30,39.10301971435547
2018-01-31,39.21074676513672
2018-02-01,39.292720794677734
2018-02-02,37.58779525756836
2018-02-05,36.648681640625
2018-02-06,38.18030548095703
2018-02-07,37.36296081542969
2018-02-08,36.334861755371094
2018-02-09,36.779293060302734
2018-02-12,38.260719299316406
2018-02-13,38.64400863647461
2018-02-14,39.35649871826172
2018-02-15,40.67802429199219
2018-02-16,40.546348571777344
2018-02-20,40.40997314453125
2018-02-21,40.22654724121094
2018-02-22,40.562808990478516
2018-02-23,41.268245697021484
2018-02-26,42.084197998046875
2018-02-27,41.94780731201172
2018-02-28,41.88432693481445
2018-03-01,41.15066146850586
2018-03-02,41.43519973754883
2018-03-05,41.57863998413086
2018-03-06,41.54336166381836
2018-03-07,41.15773391723633
2018-03-08,41.606849670410156
2018-03-09,42.32169723510742
2018-03-12,42.73085021972656
2018-03-13,42.31934356689453
2018-03-14,41.95957565307617
2018-03-15,42.008949279785156
2018-03-16,41.860816955566406
2018-03-19,41.22120666503906
2018-03-20,41.20710754394531
2018-03-21,40.27357864379883
2018-03-22,39.70452117919922
2018-03-23,38.785099029541016
2018-03-26,40.62629318237305
2018-03-27,39.584598541259766
2018-03-28,39.14722442626953
2018-03-29,39.45290756225586
2018-04-02,39.194244384765625
2018-04-03,39.59634780883789
2018-04-04,40.353519439697266
2018-04-05,40.63335037231445
2018-04-06,39.59400177001953
2018-04-09,39.986698150634766
2018-04-10,40.739173889160156
2018-04-11,40.54869842529297
2018-04-12,40.948448181152344
2018-04-13,41.08718490600586
2018-04-16,41.343482971191406
2018-04-17,41.91255187988281
2018-04-18,41.8184928894043
2018-04-19,40.63335037231445
2018-04-20,38.968505859375
2018-04-23,38.85563659667969
2018-04-24,38.31480026245117
2018-04-25,38.481746673583984
2018-04-26,38.615787506103516
2018-04-27,38.169010162353516
2018-04-30,38.86034393310547
2018-05-01,39.76329803466797
2018-05-02,41.51985549926758
2018-05-03,41.595088958740234
2018-05-04,43.22700500488281
2018-05-07,43.53976821899414
2018-05-08,43.749046325683594
2018-05-09,44.05707931518555
2018-05-10,44.687278747558594
2018-05-11,44.51731491088867
2018-05-14,44.41344451904297
2018-05-15,44.00981140136719
2018-05-16,44.420536041259766
2018-05-17,44.139625549316406
2018-05-18,43.97910690307617
2018-05-21,44.29069900512695
2018-05-22,44.17975616455078
2018-05-23,44.4630241394043
2018-05-24,44.41344451904297
2018-05-25,44.51495361328125
2018-05-29,44.35443115234375
2018-05-30,44.260005950927734
2018-05-31,44.111305236816406
2018-06-01,44.90679931640625
2018-06-04,45.28212356567383
2018-06-05,45.63148880004883
2018-06-06,45.78963851928711
2018-06-07,45.666900634765625
2018-06-08,45.25143814086914
2018-06-11,45.14049530029297
2018-06-12,45.38835144042969
2018-06-13,45.01539611816406
2018-06-14,45.03900146484375
2018-06-15,44.57632827758789
2018-06-18,44.55272674560547
2018-06-19,43.832759857177734
2018-06-20,44.02396011352539
2018-06-21,43.778472900390625
2018-06-22,43.651004791259766
2018-06-25,43.00185012817383
2018-06-26,43.53532409667969
2018-06-27,43.471588134765625
2018-06-28,43.78791427612305
2018-06-29,43.69585418701172
2018-07-02,44.18447494506836
2018-07-03,43.41494369506836
2018-07-05,43.764305114746094
2018-07-06,44.37096405029297
2018-07-09,44.987056732177734
2018-07-10,44.93277359008789
2018-07-11,44.3497200012207
2018-07-12,45.09328842163086
2018-07-13,45.16410446166992
2018-07-16,45.0649528503418
2018-07-17,45.19242477416992
2018-07-18,44.944576263427734
2018-07-19,45.29393005371094
2018-07-20,45.190059661865234
2018-07-23,45.230186462402344
2018-07-24,45.558319091796875
2018-07-25,45.9879264831543
2018-07-26,45.843936920166016
2018-07-27,45.08148193359375
2018-07-30,44.82890701293945
2018-07-31,44.918601989746094
2018-08-01,47.56476593017578
2018-08-02,48.95512008666992
2018-08-03,49.09675216674805
2018-08-06,49.35169219970703
2018-08-07,48.88901901245117
2018-08-08,48.922088623046875
2018-08-09,49.30683898925781
2018-08-10,49.159969329833984
2018-08-13,49.47740173339844
2018-08-14,49.68584060668945
2018-08-15,49.80192565917969
2018-08-16,50.531517028808594
2018-08-17,51.54064178466797
2018-08-20,51.0384521484375
2018-08-21,50.93895721435547
2018-08-22,50.94131851196289
2018-08-23,51.045555114746094
2018-08-24,51.204254150390625
2018-08-27,51.62591552734375
2018-08-28,52.04281997680664
2018-08-29,52.81979751586914
2018-08-30,53.30540084838867
2018-08-31,53.92129898071289
2018-09-04,54.094215393066406
2018-09-05,53.741268157958984
2018-09-06,52.848209381103516
2018-09-07,52.421836853027344
2018-09-10,51.71828842163086
2018-09-11,53.025882720947266
2018-09-12,52.36735534667969
2018-09-13,53.632293701171875
2018-09-14,53.02350997924805
2018-09-17,51.611698150634766
2018-09-18,51.69697952270508
2018-09-19,51.72777557373047
2018-09-20,52.12098693847656
2018-09-21,51.5595703125
2018-09-24,52.301021575927734
2018-09-25,52.632652282714844
2018-09-26,52.213375091552734
2018-09-27,53.28644943237305
2018-09-28,53.47358703613281
2018-10-01,53.833641052246094
2018-10-02,54.31214904785156
2018-10-03,54.97304153442383
2018-10-04,54.00655746459961
2018-10-05,53.13010025024414
2018-10-08,53.00692367553711
2018-10-09,53.741268157958984
2018-10-10,51.25163650512695
2018-10-11,50.7991943359375
2018-10-12,52.61371612548828
2018-10-15,51.4885139465332
2018-10-16,52.62317657470703
2018-10-17,52.39576721191406
2018-10-18,51.17109680175781
2018-10-19,51.950435638427734
2018-10-22,52.26786422729492
2018-10-23,52.76056671142578
2018-10-24,50.950801849365234
2018-10-25,52.066505432128906
2018-10-26,51.237422943115234
2018-10-29,50.27568817138672
2018-10-30,50.52677917480469
2018-10-31,51.843841552734375
2018-11-01,52.639774322509766
2018-11-02,49.148136138916016
2018-11-05,47.75289535522461
2018-11-06,48.2692985534668
2018-11-07,49.73322677612305
2018-11-08,49.55970001220703
2018-11-09,48.6041145324707
2018-11-12,46.155731201171875
2018-11-13,45.6945686340332
2018-11-14,44.40381622314453
2018-11-15,45.499656677246094
2018-11-16,46.00359344482422
2018-11-19,44.18036651611328
2018-11-20,42.06953430175781
2018-11-21,42.02198028564453
2018-11-23,40.95468521118164
2018-11-26,41.5085334777832
2018-11-27,41.41820526123047
2018-11-28,43.0108528137207
2018-11-29,42.68044662475586
2018-11-30,42.44987106323242
2018-12-03,43.93315887451172
2018-12-04,42.000587463378906
2018-12-06,41.532325744628906
2018-12-07,40.051387786865234
2018-12-10,40.31525421142578
2018-12-11,40.084678649902344
2018-12-12,40.196380615234375
2018-12-13,40.636146545410156
2018-12-14,39.33588790893555
2018-12-17,38.969818115234375
2018-12-18,39.47614669799805
2018-12-19,38.24481201171875
2018-12-20,37.27971649169922
2018-12-21,35.8297004699707
2018-12-24,34.90264129638672
2018-12-26,37.36054229736328
2018-12-27,37.118072509765625
2018-12-28,37.137081146240234
2018-12-31,37.496036529541016
2019-01-02,37.538814544677734
2019-01-03,33.79967498779297
2019-01-04,35.242557525634766
2019-01-07,35.164127349853516
2019-01-08,35.83445358276367
2019-01-09,36.4429817199707
2019-01-10,36.55946731567383
2019-01-11,36.20051956176758
2019-01-14,35.65617370605469
2019-01-15,36.38593292236328
2019-01-16,36.8304557800293
2019-01-17,37.04913330078125
2019-01-18,37.277320861816406
2019-01-22,36.440608978271484
2019-01-23,36.58799362182617
2019-01-24,36.297969818115234
2019-01-25,37.50078582763672
2019-01-28,37.15373992919922
2019-01-29,36.76864242553711
2019-01-30,39.28121566772461
2019-01-31,39.56409454345703
2019-02-01,39.58310317993164
2019-02-04,40.70746994018555
2019-02-05,41.403953552246094
2019-02-06,41.41820526123047
2019-02-07,40.63376998901367
2019-02-08,40.681522369384766
2019-02-11,40.447574615478516
2019-02-12,40.79610824584961
2019-02-13,40.62660217285156
2019-02-14,40.774620056152344
2019-02-15,40.68389892578125
2019-02-19,40.80565643310547
2019-02-20,41.0682487487793
2019-02-21,40.83668899536133
2019-02-22,41.29265594482422
2019-02-25,41.59345626831055
2019-02-26,41.61733627319336
2019-02-27,41.746246337890625
2019-02-28,41.335628509521484
2019-03-01,41.770118713378906
2019-03-04,41.98019790649414
2019-03-05,41.9037971496582
2019-03-06,41.66270065307617
2019-03-07,41.180458068847656
2019-03-08,41.278343200683594
2019-03-11,42.70832061767578
2019-03-12,43.18816375732422
2019-03-13,43.379127502441406
2019-03-14,43.86136245727539
2019-03-15,44.431922912597656
2019-03-18,44.88550567626953
2019-03-19,44.5297966003418
2019-03-20,44.91893005371094
2019-03-21,46.57331466674805
2019-03-22,45.60884094238281
2019-03-25,45.05739212036133
2019-03-26,44.59187698364258
2019-03-27,44.9929313659668
2019-03-28,45.052616119384766
2019-03-29,45.34625244140625
2019-04-01,45.65421676635742
2019-04-02,46.31787872314453
2019-04-03,46.63538360595703
2019-04-04,46.7165412902832
2019-04-05,47.02927017211914
2019-04-08,47.76933670043945
2019-04-09,47.626094818115234
2019-04-10,47.893470764160156
2019-04-11,47.49479293823242
2019-04-12,47.47568893432617
2019-04-15,47.561641693115234
2019-04-16,47.56641387939453
2019-04-17,48.492671966552734
2019-04-18,48.66695022583008
2019-04-22,48.8268928527832
2019-04-23,49.53114318847656
2019-04-24,49.454742431640625
2019-04-25,49.00593948364258
2019-04-26,48.7719841003418
2019-04-29,48.84598922729492
2019-04-30,47.90540313720703
2019-05-01,50.25687789916992
2019-05-02,49.9298095703125
2019-05-03,50.550498962402344
2019-05-06,49.76985549926758
2019-05-07,48.42821502685547
2019-05-08,48.437767028808594
2019-05-09,47.9173469543457
2019-05-10,47.25352096557617
2019-05-13,44.507171630859375
2019-05-14,45.21174240112305
2019-05-15,45.753334045410156
2019-05-16,45.55203628540039
2019-05-17,45.29320526123047
2019-05-20,43.87690734863281
2019-05-21,44.718055725097656
2019-05-22,43.8026237487793
2019-05-23,43.05490493774414
2019-05-24,42.88956069946289
2019-05-28,42.71221923828125
2019-05-29,42.508522033691406
2019-05-30,42.72899627685547
2019-05-31,41.95493698120117
2019-06-03,41.53076171875
2019-06-04,43.05011749267578
2019-06-05,43.74509048461914
2019-06-06,44.38733673095703
2019-06-07,45.56880569458008
2019-06-10,46.15115737915039
2019-06-11,46.6855583190918
2019-06-12,46.5369758605957
2019-06-13,46.527381896972656
2019-06-14,46.18950271606445
2019-06-17,46.465084075927734
2019-06-18,47.55788803100586
2019-06-19,47.418880462646484
2019-06-20,47.79991912841797
2019-06-21,47.636962890625
2019-06-24,47.58902359008789
2019-06-25,46.867698669433594
2019-06-26,47.88140106201172
2019-06-27,47.86703109741211
2019-06-28,47.43085861206055
2019-07-01,48.30078887939453
2019-07-02,48.58356475830078
2019-07-03,48.98617172241211
2019-07-05,48.94303894042969
2019-07-08,47.934112548828125
2019-07-09,48.22649002075195
2019-07-10,48.70338439941406
2019-07-11,48.34871292114258
2019-07-12,48.72016906738281
2019-07-15,49.17789077758789
2019-07-16,49.00773239135742
2019-07-17,48.73215103149414
2019-07-18,49.28572082519531
2019-07-19,48.55001449584961
2019-07-22,49.659576416015625
2019-07-23,50.04780197143555
2019-07-24,50.00706481933594
2019-07-25,49.61164855957031
2019-07-26,49.784183502197266
2019-07-29,50.249107360839844
2019-07-30,50.033424377441406
2019-07-31,51.05431365966797
2019-08-01,49.94954299926758
2019-08-02,48.892704010009766
2019-08-05,46.333282470703125
2019-08-06,47.210384368896484
2019-08-07,47.69926071166992
2019-08-08,48.751319885253906
2019-08-09,48.349586486816406
2019-08-12,48.226890563964844
2019-08-13,50.269222259521484
2019-08-14,48.77296829223633
2019-08-15,48.53001022338867
2019-08-16,49.67506408691406
2019-08-19,50.60118865966797
2019-08-20,50.603599548339844
2019-08-21,51.15207290649414
2019-08-22,51.10877227783203
2019-08-23,48.74650192260742
2019-08-26,49.67264938354492
2019-08-27,49.11215591430664
2019-08-28,49.44171905517578
2019-08-29,50.27884292602539
2019-08-30,50.213905334472656
2019-09-03,49.482608795166016
2019-09-04,50.3221549987793
2019-09-05,51.3060302734375
2019-09-06,51.301212310791016
2019-09-09,51.52012634277344
2019-09-10,52.12873077392578
2019-09-11,53.78618240356445
2019-09-12,53.66590118408203
2019-09-13,52.62187576293945
2019-09-16,52.898521423339844
2019-09-17,53.09096145629883
